Trace
Swept SA
A.08.55,N9000A
633600000,-99.9593835844001
633620000,-100.10688299495
633640000,-100.86103481801
633660000,-100.92673818575
633680000,-100.849274903506
633700000,-101.464654468553
633720000,-100.506294766764
633740000,-99.8278559474744
633760000,-100.289978735053
633780000,-100.810718562303
633800000,-99.8510009368151
633820000,-100.885677164018
633840000,-100.83463681375
633860000,-100.66638124419
633880000,-101.79762093443
633900000,-101.423526764169
633920000,-100.366849614565
633940000,-100.505748841689
633960000,-100.653380272599
633980000,-100.712482622357
634000000,-100.441024851676
634020000,-101.287628646574
634040000,-100.844412388026
634060000,-100.125330158024
634080000,-100.097638551357
634100000,-100.27207011527
634120000,-100.564961661866
634140000,-101.455132175438
634160000,-100.806850578296
634180000,-100.967816065528
634200000,-100.731720891174
634220000,-101.052657334163
634240000,-101.810279406676
634260000,-100.821158961096
634280000,-100.344371811101
634300000,-101.26907507874
634320000,-101.019438387499
634340000,-101.378208093546
634360000,-101.540512644425
634380000,-101.553087247443
634400000,-100.422610716811
634420000,-100.524072741956
634440000,-99.64039884361
634460000,-100.718151428152
634480000,-101.332418250168
634500000,-100.494423396251
634520000,-101.478422665411
634540000,-101.196686166731
634560000,-99.7381201823895
634580000,-98.6371596321585
634600000,-100.967747709401
634620000,-99.6539137593069
634640000,-100.215296997269
634660000,-100.848499310865
634680000,-100.439325445048
634700000,-100.643046668745
634720000,-101.006927448714
634740000,-102.179885572595
634760000,-100.363016332242
634780000,-100.183237271292
634800000,-100.0728631994
634820000,-99.7476354222502
634840000,-100.503484649934
634860000,-101.413477077501
634880000,-100.056906250992
634900000,-100.052638828133
634920000,-100.817559740527
634940000,-100.989162296734
634960000,-100.639680493517
634980000,-99.6241182559095
635000000,-100.672354860051
635020000,-101.100944476286
635040000,-102.133564957889
635060000,-99.979949500246
635080000,-100.63604791621
635100000,-101.182060212302
635120000,-101.143844696969
635140000,-101.648213999626
635160000,-101.335037795304
635180000,-101.389613732733
635200000,-101.958861612118
635220000,-101.192195472499
635240000,-101.45826802604
635260000,-100.573764285433
635280000,-100.651688966463
635300000,-100.868310465301
635320000,-100.929694881276
635340000,-100.746917072157
635360000,-100.570683700866
635380000,-101.717313193027
635400000,-100.406968352438
635420000,-99.6750801475527
635440000,-100.919951647324
635460000,-100.661639332451
635480000,-101.130966659654
635500000,-101.745799283211
635520000,-101.139066379247
635540000,-100.618108988934
635560000,-100.857268249164
635580000,-99.9798370278224
635600000,-101.184102836984
635620000,-100.629914036149
635640000,-100.828279005256
635660000,-101.882286785118
635680000,-100.081580608794
635700000,-100.434277378298
635720000,-101.453318622911
635740000,-100.387871549418
635760000,-101.612675954527
635780000,-100.880108787793
635800000,-99.6635549826881
635820000,-101.213186052618
635840000,-100.864703832124
635860000,-100.668459946324
635880000,-101.979153025392
635900000,-100.799979842111
635920000,-100.533519985045
635940000,-100.447739420145
635960000,-99.9781568097752
635980000,-101.236173765354
636000000,-101.208501018739
636020000,-102.65440180611
636040000,-100.168453383198
636060000,-99.7607317413371
636080000,-100.012206615115
636100000,-101.20046024066
636120000,-101.080128061642
636140000,-100.797335400085
636160000,-101.184093422371
636180000,-101.80580996468
636200000,-101.658903973275
636220000,-100.240792799132
636240000,-99.429862118937
636260000,-100.960991478469
636280000,-99.8375874671026
636300000,-100.67568537883
636320000,-101.625038733615
636340000,-101.16045403686
636360000,-100.907969477862
636380000,-101.129343709646
636400000,-101.83114003009
636420000,-100.487922119955
636440000,-101.638097301775
636460000,-101.043736591512
636480000,-100.258417861084
636500000,-100.584635118458
636520000,-100.662522079385
636540000,-100.179039611153
636560000,-99.7929127281156
636580000,-100.622146415697
636600000,-101.074801457486
636620000,-99.4335758755829
636640000,-100.223354335689
636660000,-100.377096423244
636680000,-99.8753951453844
636700000,-101.636258790708
636720000,-101.155058388692
636740000,-101.233265970493
636760000,-100.607295814127
636780000,-101.687726525964
636800000,-100.99344526352
636820000,-101.580232990683
636840000,-101.386912412846
636860000,-100.855506554072
636880000,-100.263012988895
636900000,-100.825433529683
636920000,-101.441529776682
636940000,-100.996050311969
636960000,-101.659768188689
636980000,-101.33934972464
637000000,-100.063009556678
637020000,-101.241644556022
637040000,-100.823399005494
637060000,-101.527194491384
637080000,-101.834834598155
637100000,-101.45958996476
637120000,-101.184944845397
637140000,-101.256438248908
637160000,-100.095087814176
637180000,-99.5104777504744
637200000,-99.9180006893239
637220000,-101.78949739601
637240000,-101.368649158392
637260000,-101.336978080886
637280000,-101.228942655364
637300000,-101.120850649688
637320000,-101.216183158137
637340000,-101.508867244167
637360000,-101.203272780498
637380000,-100.190803591316
637400000,-100.062983971903
637420000,-102.04728264586
637440000,-100.440948159
637460000,-101.65918926623
637480000,-100.23179894681
637500000,-100.393650856457
637520000,-100.031419658511
637540000,-102.17163437718
637560000,-100.712200830475
637580000,-100.873713259197
637600000,-100.496337439997
637620000,-100.085767930378
637640000,-100.952099339013
637660000,-100.099016443996
637680000,-99.7303539685311
637700000,-99.9514452995444
637720000,-101.900117336455
637740000,-101.38023496907
637760000,-100.61479473279
637780000,-101.105716818817
637800000,-100.374922496912
637820000,-100.676980028476
637840000,-99.8469063961355
637860000,-100.014152280475
637880000,-101.019953769024
637900000,-100.236407883424
637920000,-100.11379363819
637940000,-100.548267590454
637960000,-101.064575305631
637980000,-100.24259263533
638000000,-99.6561720066964
638020000,-100.200864099192
638040000,-99.7756026095525
638060000,-100.290043179644
638080000,-101.502154770177
638100000,-101.741747811589
638120000,-101.284461954716
638140000,-99.9997667839951
638160000,-101.50486927263
638180000,-99.8297144583052
638200000,-100.220659411997
638220000,-101.508814729672
638240000,-101.623855991807
638260000,-100.722774266042
638280000,-100.888567926426
638300000,-100.882131597658
638320000,-102.371165322522
638340000,-101.160646733857
638360000,-101.40931145998
638380000,-100.078805224471
638400000,-100.52597199131
638420000,-101.709623764319
638440000,-101.738964953009
638460000,-100.802464050763
638480000,-99.985554734282
638500000,-100.534565778542
638520000,-100.479998598667
638540000,-99.8426746913736
638560000,-101.568911282374
638580000,-99.6755268135955
638600000,-101.736170975516
638620000,-99.5572830490311
638640000,-100.268735715779
638660000,-100.746021984663
638680000,-99.2395514698305
638700000,-99.426902168935
638720000,-99.7898399463353
638740000,-100.024057873105
638760000,-101.119029684552
638780000,-101.134188114608
638800000,-100.454561112082
638820000,-99.2373283451278
638840000,-99.7136527513912
638860000,-100.504619394734
638880000,-100.251983955325
638900000,-101.544024443583
638920000,-100.415226457524
638940000,-101.007427019431
638960000,-100.343567019854
638980000,-100.582877160495
639000000,-100.071161195355
639020000,-100.514461651662
639040000,-100.333909328606
639060000,-100.8353553233
639080000,-101.318016706825
639100000,-99.253967633159
639120000,-100.538822441844
639140000,-99.4289222272615
639160000,-99.8513634667481
639180000,-100.692026345463
639200000,-100.006741327524
639220000,-100.605618347618
639240000,-99.902623741439
639260000,-100.938337271468
639280000,-99.8558407115324
639300000,-100.654370235476
639320000,-99.476272075124
639340000,-99.6957603017705
639360000,-99.4259999357131
639380000,-99.3910660693186
639400000,-99.6628720784778
639420000,-99.9805645926309
639440000,-99.4640958945447
639460000,-100.342554316213
639480000,-99.5820554133936
639500000,-99.5005560801557
639520000,-99.6148429402357
639540000,-97.7085770563683
639560000,-96.5273481274878
639580000,-96.9509964102624
639600000,-96.3862459806577
639620000,-94.9245869478909
639640000,-96.5769675777091
639660000,-96.0760584220068
639680000,-95.7563189198072
639700000,-95.7269110484654
639720000,-95.8509108350032
639740000,-95.9136531746768
639760000,-94.6254311743492
639780000,-94.2556748159047
639800000,-92.5826700474362
639820000,-92.7192872083434
639840000,-92.1943503471901
639860000,-92.9803756570728
639880000,-91.3685528952629
639900000,-91.766230887295
639920000,-92.17081165813
639940000,-92.1233735776743
639960000,-94.0074687986787
639980000,-82.1438124710685
640000000,-25.3918948086853
640020000,-80.0495256838004
640040000,-93.5264041233265
640060000,-94.1018380995625
640080000,-91.6249802214133
640100000,-91.5121920629452
640120000,-92.4026831973909
640140000,-91.087095262519
640160000,-93.042443757616
640180000,-92.4686782234543
640200000,-93.4008500714374
640220000,-94.8604621161577
640240000,-94.2268724990363
640260000,-94.9110535314972
640280000,-96.8989733353178
640300000,-94.8330571165659
640320000,-95.175079096992
640340000,-95.7558504677669
640360000,-94.9001837457117
640380000,-94.9961574959072
640400000,-97.4138601504481
640420000,-97.1501727209332
640440000,-99.308153607997
640460000,-98.8034535819684
640480000,-98.3574837559197
640500000,-98.1704624352419
640520000,-99.0092015887162
640540000,-100.949348882405
640560000,-98.4477843369557
640580000,-99.7229639392855
640600000,-98.9800803244493
640620000,-100.121278121815
640640000,-99.7825276878302
640660000,-101.04920140699
640680000,-100.662018361076
640700000,-98.6345389270247
640720000,-100.547018525348
640740000,-100.193651551547
640760000,-100.736570799214
640780000,-100.394048354954
640800000,-99.9952852374955
640820000,-100.406938527596
640840000,-100.593572544748
640860000,-99.7771724496546
640880000,-99.3353141148056
640900000,-100.614435467873
640920000,-100.023545007063
640940000,-99.9611131857645
640960000,-101.109553242858
640980000,-100.784268885554
641000000,-100.843559835827
641020000,-99.8568534768219
641040000,-98.585134021447
641060000,-101.031277633461
641080000,-101.072915575646
641100000,-100.249273220825
641120000,-101.375816758273
641140000,-100.014945840051
641160000,-100.553036914565
641180000,-99.6811694083797
641200000,-99.930267915684
641220000,-101.371095349235
641240000,-100.143131213049
641260000,-100.472799859825
641280000,-101.334774596593
641300000,-99.8605170495076
641320000,-100.406378465188
641340000,-100.36371197773
641360000,-100.728120839138
641380000,-99.7080699093033
641400000,-100.286163152783
641420000,-101.195627498911
641440000,-100.7158604608
641460000,-100.430219931485
641480000,-100.5422435854
641500000,-99.4433953609232
641520000,-99.2996955782525
641540000,-100.029687675502
641560000,-100.501881730514
641580000,-99.6466865097433
641600000,-99.7327210128644
641620000,-100.493492713957
641640000,-100.77550201091
641660000,-100.36381975826
641680000,-100.669083498557
641700000,-100.044112924914
641720000,-100.428155099802
641740000,-100.105680890153
641760000,-100.859191471466
641780000,-100.104595764727
641800000,-100.883039333957
641820000,-100.84835064823
641840000,-100.659386742261
641860000,-102.449389166958
641880000,-100.979261971124
641900000,-99.0244503150193
641920000,-101.308397485213
641940000,-100.357034862484
641960000,-100.682007356467
641980000,-100.347651314453
642000000,-99.9661828641045
642020000,-101.511834463195
642040000,-101.342862211682
642060000,-99.9723349471569
642080000,-101.089259858404
642100000,-100.785400519461
642120000,-101.507452535082
642140000,-100.521538298235
642160000,-100.477551607181
642180000,-100.681819772368
642200000,-101.451285957144
642220000,-101.053484702306
642240000,-100.367747043134
642260000,-101.605508303537
642280000,-100.846405044519
642300000,-100.690163327684
642320000,-101.253413710733
642340000,-101.203127762519
642360000,-101.059013058718
642380000,-100.224941095487
642400000,-100.193666079059
642420000,-100.134082125518
642440000,-101.200763859904
642460000,-100.274881166581
642480000,-100.973791899166
642500000,-100.865322692462
642520000,-100.115328838258
642540000,-101.421608665304
642560000,-100.843939100508
642580000,-101.14803351762
642600000,-100.20310217241
642620000,-100.56851061654
642640000,-101.871659675058
642660000,-101.664194058691
642680000,-100.757473177565
642700000,-101.241549064943
642720000,-100.942423598896
642740000,-99.9388752140137
642760000,-100.958897181299
642780000,-101.969168502024
642800000,-102.14378866645
642820000,-102.207832349669
642840000,-100.058630144047
642860000,-99.6373669852994
642880000,-100.859625283473
642900000,-101.574849960496
642920000,-101.25982547114
642940000,-100.950270396682
642960000,-101.052430243728
642980000,-100.774767516145
643000000,-99.5017467172254
643020000,-100.591890355521
643040000,-101.922292188275
643060000,-100.339777946301
643080000,-102.14792374042
643100000,-100.730981889462
643120000,-100.586207083863
643140000,-101.504667674497
643160000,-100.104681009725
643180000,-100.862189921929
643200000,-101.193782293945
643220000,-99.7737851146647
643240000,-99.6012671734939
643260000,-100.448493350087
643280000,-100.058160675593
643300000,-100.492163126572
643320000,-100.956681140675
643340000,-101.42589530757
643360000,-101.671259524702
643380000,-100.842487235907
643400000,-100.181758004858
643420000,-101.135637771973
643440000,-101.012250264632
643460000,-101.339731145449
643480000,-101.182603006199
643500000,-100.824502159504
643520000,-100.840509291872
643540000,-101.176854396834
643560000,-100.017352247137
643580000,-99.9554485072774
643600000,-101.322137078876
643620000,-101.056884265097
643640000,-102.766429710631
643660000,-99.7230724693483
643680000,-101.131290874073
643700000,-100.992475844709
643720000,-101.656118281223
643740000,-100.484394818235
643760000,-101.165595962579
643780000,-101.189448876318
643800000,-100.586808603502
643820000,-99.7473803856804
643840000,-101.493344590419
643860000,-100.787596416739
643880000,-100.571775797612
643900000,-102.07059788914
643920000,-101.048302613192
643940000,-100.92640504991
643960000,-101.735401902366
643980000,-100.44444519459
644000000,-100.061505660234
644020000,-99.5353994758957
644040000,-100.000200390769
644060000,-101.249654883024
644080000,-100.019031479594
644100000,-101.147215841512
644120000,-100.849882080345
644140000,-100.582120879733
644160000,-99.7232479489444
644180000,-100.102009309448
644200000,-100.893164553305
644220000,-100.714083314255
644240000,-98.8736012895819
644260000,-100.831420451409
644280000,-100.366251093061
644300000,-101.482836523383
644320000,-101.272768219926
644340000,-101.448972628668
644360000,-102.200295444022
644380000,-100.266852226124
644400000,-101.079300467982
644420000,-102.498476562556
644440000,-100.91415175565
644460000,-101.33033145808
644480000,-100.308941464598
644500000,-101.579839835266
644520000,-101.464806210554
644540000,-99.5002050676558
644560000,-100.488182687526
644580000,-100.304762516531
644600000,-100.623170592506
644620000,-101.614863642497
644640000,-101.75032922014
644660000,-101.924646503615
644680000,-102.167689814298
644700000,-100.999699521353
644720000,-100.762018982553
644740000,-100.483921353658
644760000,-100.061883812674
644780000,-100.489038944874
644800000,-101.398539890975
644820000,-99.6338552926459
644840000,-100.222641065125
644860000,-100.696720005145
644880000,-101.369168965521
644900000,-99.9412117244302
644920000,-100.81570841518
644940000,-101.21828890044
644960000,-101.666605010282
644980000,-100.737005766709
645000000,-101.29355971139
645020000,-101.333914049952
645040000,-100.998821345804
645060000,-102.105277808408
645080000,-101.235653528206
645100000,-101.358256550812
645120000,-102.078119680343
645140000,-101.067082734935
645160000,-100.040278786579
645180000,-101.732132383794
645200000,-101.325484644731
645220000,-101.577957981101
645240000,-100.02361953575
645260000,-100.66044185908
645280000,-100.602554190033
645300000,-101.076105048614
645320000,-101.158328701228
645340000,-101.091840848754
645360000,-100.140665706409
645380000,-101.271489355389
645400000,-101.238930735338
645420000,-101.062168162478
645440000,-101.341102150926
645460000,-100.204023482183
645480000,-100.077315485671
645500000,-100.601562162347
645520000,-101.279348517262
645540000,-100.966510673735
645560000,-101.807247872525
645580000,-100.008747202081
645600000,-101.770100088611
645620000,-101.095658480083
645640000,-100.190822483964
645660000,-100.914551924028
645680000,-99.8487831095313
645700000,-100.83564798637
645720000,-100.44810547935
645740000,-99.9322203227262
645760000,-99.3870832264209
645780000,-101.950648398162
645800000,-100.21393325602
645820000,-100.809791547765
645840000,-101.31893132329
645860000,-100.315362958226
645880000,-100.052541970945
645900000,-100.175107273448
645920000,-100.711612983517
645940000,-100.198047613213
645960000,-100.491220940449
645980000,-100.847122798557
646000000,-102.665150139467
646020000,-100.536127068686
646040000,-100.421338624642
646060000,-100.713682109618
646080000,-101.295187902267
646100000,-100.858835582289
646120000,-100.734126751223
646140000,-101.596892490018
646160000,-101.466280462871
646180000,-100.692106902675
646200000,-100.660906206322
646220000,-101.734150118456
646240000,-101.778691388424
646260000,-101.645816155112
646280000,-101.791051239367
646300000,-100.323808511264
646320000,-101.034467935724
646340000,-100.254523199808
646360000,-101.999562141898
646380000,-102.99387673903
646400000,-100.861006217769
646420000,-101.858130962556
646440000,-100.528868370308
646460000,-102.11323853474
646480000,-101.79144216681
646500000,-99.7108894280621
646520000,-100.732739700201
646540000,-102.266527206847
646560000,-100.172659271828
646580000,-100.344411588316
646600000,-100.809456563727
646620000,-100.808299929214
646640000,-102.433275784256
646660000,-101.99269881277
646680000,-100.739555387869
646700000,-100.675028980738
646720000,-100.542436648197
646740000,-101.053273828345
646760000,-101.515093734972
646780000,-102.09137529339
646800000,-101.154967571271
646820000,-101.388769456781
646840000,-101.924841385668
646860000,-100.843381008428
646880000,-101.486313988403
646900000,-101.283750865263
646920000,-100.787102961041
646940000,-101.301391530592
646960000,-101.426125739003
646980000,-101.798963923245
647000000,-101.214296159259
647020000,-100.917677959914
647040000,-102.170809042058
647060000,-100.730234426597
647080000,-100.824453071885
647100000,-101.666604774528
647120000,-101.249470846901
647140000,-100.669499235707
647160000,-101.576850135952
647180000,-101.678141300505
647200000,-99.9175870534261
647220000,-101.297325660446
647240000,-100.972059043063
647260000,-101.317474712607
647280000,-101.05663403072
647300000,-99.640105980762
647320000,-101.281603240807
647340000,-99.3461597373336
647360000,-100.915705901385
647380000,-100.359837435848
647400000,-101.553898837087
647420000,-101.230838845715
647440000,-100.836902781278
647460000,-100.129606963256
647480000,-100.646988581231
647500000,-100.445934262201
647520000,-101.413712767049
647540000,-101.093274322819
647560000,-101.303369123751
647580000,-100.703839639282
647600000,-100.738630262689
647620000,-101.003230612093
647640000,-99.946250581537
647660000,-101.68048271419
647680000,-100.277458461017
647700000,-100.893421567526
647720000,-102.003253979326
647740000,-101.251391859906
647760000,-101.737013151367
647780000,-101.473268021568
647800000,-100.000027797128
647820000,-100.619272552576
647840000,-101.617830661268
647860000,-101.911456629737
647880000,-100.356684403205
647900000,-101.350018277665
647920000,-100.866308368686
647940000,-101.482082874682
647960000,-100.941641931169
647980000,-101.33339674694
648000000,-101.971275233146
648020000,-100.563705707592
648040000,-100.87255173752
648060000,-100.436010817029
648080000,-101.520495319782
648100000,-101.13004836485
648120000,-100.024503702005
648140000,-101.568173875571
648160000,-98.9951097552307
648180000,-101.704538564301
648200000,-100.380575646489
648220000,-99.930097148032
648240000,-100.570276560506
648260000,-100.775637488543
648280000,-100.141009448467
648300000,-101.36820795997
648320000,-101.190709845106
648340000,-99.9221766182835
648360000,-101.420488368294
648380000,-100.425652207017
648400000,-100.4957865667
648420000,-101.802348174386
648440000,-100.693182381678
648460000,-101.575675734211
648480000,-101.724871429255
648500000,-101.95216659704
648520000,-101.011006141975
648540000,-101.80804460173
648560000,-101.032022756499
648580000,-99.983473168908
648600000,-101.394689201672
648620000,-100.021822170646
648640000,-100.492751482086
648660000,-101.561808462815
648680000,-100.781920307052
648700000,-100.533338658558
648720000,-100.542347591736
648740000,-101.119458992414
648760000,-100.563005865284
648780000,-101.237265390592
648800000,-101.745763924371
648820000,-100.854356284831
648840000,-100.579087663642
648860000,-100.738731827148
648880000,-100.433249403657
648900000,-101.392955806517
648920000,-101.232073396914
648940000,-101.240101607421
648960000,-102.339202649989
648980000,-100.540136178004
649000000,-102.843262900315
649020000,-101.407346717545
649040000,-100.990627711048
649060000,-100.617305682763
649080000,-100.035165165661
649100000,-101.59039655072
649120000,-101.065666030002
649140000,-101.8927862717
649160000,-100.641547711987
649180000,-100.853792558776
649200000,-101.373701423636
649220000,-100.712518431224
649240000,-102.040505057272
649260000,-101.503685243623
649280000,-101.873090898514
649300000,-100.926064967472
649320000,-101.561680247513
649340000,-100.332338207447
649360000,-100.405603335657
649380000,-102.008041429306
649400000,-100.749485169661
649420000,-100.734673857953
649440000,-101.682177807573
649460000,-101.069766908015
649480000,-101.754776662607
649500000,-100.5324317016
649520000,-100.349822512814
649540000,-100.447737728171
649560000,-100.95459543748
649580000,-100.541780461617
649600000,-101.829934659163
649620000,-100.965892954167
649640000,-102.21106509463
649660000,-101.124531363571
649680000,-101.242079892409
649700000,-101.559620406021
649720000,-101.368769374784
649740000,-101.012421392737
649760000,-99.2844761744847
649780000,-100.553864620913
649800000,-101.368895569679
649820000,-101.495836404101
649840000,-101.520838660845
649860000,-101.785363570044
649880000,-100.884601345022
649900000,-101.009618454204
649920000,-101.017137443324
649940000,-100.607981317428
649960000,-101.585623629145
649980000,-99.8630535255344
650000000,-101.25001553223
