Trace
Swept SA
A.08.55,N9000A
313640000,-100.222781764652
313660000,-100.24086998769
313680000,-100.536118417943
313700000,-100.457648471393
313720000,-100.315483408655
313740000,-100.305413339467
313760000,-100.296461451933
313780000,-100.509169738599
313800000,-100.498194862378
313820000,-100.197154727072
313840000,-100.46671035751
313860000,-100.347792060052
313880000,-100.228242362373
313900000,-100.469789214314
313920000,-100.503315534758
313940000,-100.486745812769
313960000,-100.385356375976
313980000,-100.444289325532
314000000,-100.278011023646
314020000,-100.417525372799
314040000,-100.209134804146
314060000,-100.260199372027
314080000,-100.10102798231
314100000,-100.385484801834
314120000,-100.336669960274
314140000,-100.569440163565
314160000,-100.273718750984
314180000,-100.356073022727
314200000,-100.392100818281
314220000,-100.26521692857
314240000,-100.464435117479
314260000,-100.448166581722
314280000,-100.460957214697
314300000,-100.467393388062
314320000,-100.266295350563
314340000,-100.274167144086
314360000,-100.479658005435
314380000,-100.088246416168
314400000,-100.441837611555
314420000,-100.378293532013
314440000,-100.58394947641
314460000,-100.522143032896
314480000,-100.315850102205
314500000,-100.378200714008
314520000,-100.559907323467
314540000,-100.221519213818
314560000,-100.397187319273
314580000,-100.43012749349
314600000,-100.426205769982
314620000,-100.357134665596
314640000,-100.51470868459
314660000,-100.266397368624
314680000,-100.506271703784
314700000,-100.257046814073
314720000,-100.429043831784
314740000,-100.359035903529
314760000,-100.23548021064
314780000,-100.340928445387
314800000,-100.180725282449
314820000,-100.195228777353
314840000,-100.385669764747
314860000,-100.431281285506
314880000,-100.215033928895
314900000,-100.551998435266
314920000,-100.436258952179
314940000,-100.232494114028
314960000,-100.30779550994
314980000,-100.551404133421
315000000,-100.527796030555
315020000,-100.307196251881
315040000,-100.359453495955
315060000,-100.402429113194
315080000,-100.399620534596
315100000,-100.291911147296
315120000,-100.231383320831
315140000,-100.243948826063
315160000,-100.471233575528
315180000,-100.378579099712
315200000,-100.162959722552
315220000,-100.710715772731
315240000,-100.324431774433
315260000,-100.327355456374
315280000,-100.426140987055
315300000,-100.29795027612
315320000,-100.236030771139
315340000,-100.289917598036
315360000,-100.42700244804
315380000,-100.41062228939
315400000,-100.268114655756
315420000,-100.313316435713
315440000,-100.282415081214
315460000,-100.316366161562
315480000,-100.436566023612
315500000,-100.441561195197
315520000,-100.435766631756
315540000,-100.311655943209
315560000,-100.320674721209
315580000,-100.234147232747
315600000,-100.215232302044
315620000,-100.273980572994
315640000,-100.277975200035
315660000,-100.306868393516
315680000,-100.289145138874
315700000,-100.360871899328
315720000,-100.384440876976
315740000,-100.301496100867
315760000,-100.405535858436
315780000,-100.240796574254
315800000,-100.182823494681
315820000,-100.393954047762
315840000,-100.345367572037
315860000,-100.400670134947
315880000,-100.237169037941
315900000,-100.096752059437
315920000,-100.353703881025
315940000,-100.219029471884
315960000,-100.295257300768
315980000,-100.388972968806
316000000,-100.180207017157
316020000,-100.216025513466
316040000,-100.173592734969
316060000,-100.237023639551
316080000,-100.353552682375
316100000,-100.252879856746
316120000,-100.421746569901
316140000,-100.296786259422
316160000,-100.403539268778
316180000,-100.239890360344
316200000,-100.211248897377
316220000,-100.364402366951
316240000,-100.186111749302
316260000,-100.491244992965
316280000,-100.290305843947
316300000,-100.358574369278
316320000,-100.518682489875
316340000,-100.306328740165
316360000,-100.293762030995
316380000,-100.269692131299
316400000,-100.332836813849
316420000,-100.280465425481
316440000,-100.428603709108
316460000,-100.488722650303
316480000,-100.384444530031
316500000,-100.234587164034
316520000,-100.167390717142
316540000,-100.297465416354
316560000,-100.270711569435
316580000,-100.199006939768
316600000,-100.376830977733
316620000,-100.338023982168
316640000,-100.417833855352
316660000,-100.303529520681
316680000,-100.358527482785
316700000,-100.337351835827
316720000,-100.165773179671
316740000,-100.289843383765
316760000,-100.188601885382
316780000,-100.32715404601
316800000,-100.253894794562
316820000,-100.414670916257
316840000,-100.333168109824
316860000,-100.421797048175
316880000,-100.400895699689
316900000,-100.371842389762
316920000,-100.082290813494
316940000,-100.279985175076
316960000,-100.473888925419
316980000,-100.157869945634
317000000,-100.195593901002
317020000,-100.370764085284
317040000,-100.185450605401
317060000,-100.310377949666
317080000,-100.266367557438
317100000,-100.276871043131
317120000,-100.121834838973
317140000,-100.055912424704
317160000,-100.34444714829
317180000,-100.049401940709
317200000,-100.27518139732
317220000,-100.234364480122
317240000,-100.14107536856
317260000,-100.259375577967
317280000,-100.439281560073
317300000,-100.359687345905
317320000,-100.409014082817
317340000,-100.219499119355
317360000,-100.213409186354
317380000,-100.166551604766
317400000,-100.343976477285
317420000,-100.349145951577
317440000,-100.289119607002
317460000,-100.147458331533
317480000,-100.477489289729
317500000,-100.266553284966
317520000,-100.322559635406
317540000,-100.146822472863
317560000,-100.106299505882
317580000,-100.072830626299
317600000,-100.422341712674
317620000,-100.268963153157
317640000,-100.339842697331
317660000,-100.26555687007
317680000,-100.205702060671
317700000,-100.408949492827
317720000,-100.004695682591
317740000,-100.249434129311
317760000,-100.015629706305
317780000,-100.155619871519
317800000,-100.117985107513
317820000,-100.163331749608
317840000,-100.164046380919
317860000,-100.229571955269
317880000,-100.289525184996
317900000,-100.187633413117
317920000,-100.086980856674
317940000,-100.182396504818
317960000,-99.9664072279519
317980000,-100.06999151425
318000000,-100.02464313438
318020000,-100.121159854983
318040000,-100.178333701655
318060000,-100.033780287441
318080000,-99.9452980717517
318100000,-99.9850066761711
318120000,-99.9877235432245
318140000,-100.209472842103
318160000,-99.9368390646461
318180000,-100.002887261673
318200000,-100.09278131993
318220000,-100.047118692092
318240000,-99.8397915732962
318260000,-99.8818500836937
318280000,-99.8670253352553
318300000,-100.211739275833
318320000,-99.7558849539399
318340000,-99.930374846609
318360000,-99.8601262278928
318380000,-99.8403069681411
318400000,-99.8017512620702
318420000,-100.012827225586
318440000,-99.9975666792532
318460000,-99.9079202064438
318480000,-99.8118569975566
318500000,-99.8352110666016
318520000,-99.6858722609107
318540000,-99.653428531475
318560000,-99.8027258456708
318580000,-99.6740532265517
318600000,-99.8848045779417
318620000,-99.571222716677
318640000,-99.6828333818416
318660000,-99.7371410271434
318680000,-99.8148966054031
318700000,-99.7050886437779
318720000,-99.6350941749137
318740000,-99.6575871970179
318760000,-99.4400966259579
318780000,-99.6983569960226
318800000,-99.4689612027739
318820000,-99.5871877394877
318840000,-99.467011947434
318860000,-99.6431647461157
318880000,-99.2192334736727
318900000,-99.3782673538372
318920000,-99.5780952754777
318940000,-99.5573717790363
318960000,-99.2223509408509
318980000,-99.3203933700135
319000000,-99.2219652248601
319020000,-98.9771544159307
319040000,-99.2416036404872
319060000,-99.2842879225707
319080000,-99.0856692775748
319100000,-99.3988255638704
319120000,-99.1263412598433
319140000,-99.228255022463
319160000,-98.8726205450491
319180000,-98.8902092406544
319200000,-98.8011428210549
319220000,-98.7723608592509
319240000,-98.8740131554796
319260000,-98.7840606933168
319280000,-98.7159178626034
319300000,-98.784593702686
319320000,-98.4684451185497
319340000,-98.368466248126
319360000,-98.4221685916176
319380000,-98.1749869428379
319400000,-98.2231318921296
319420000,-97.9917782249969
319440000,-97.9549537296653
319460000,-97.8017447581604
319480000,-97.407957009035
319500000,-97.0200046779375
319520000,-96.7726041052022
319540000,-96.0792761167418
319560000,-95.5424740616664
319580000,-94.3592920970045
319600000,-93.057208074879
319620000,-92.2793637181828
319640000,-92.4567141814181
319660000,-92.4569730004798
319680000,-92.9274335880288
319700000,-92.797345704416
319720000,-92.4366568270362
319740000,-92.2995378398902
319760000,-91.7346157497729
319780000,-90.9718554660259
319800000,-90.1457484858293
319820000,-90.1555196633622
319840000,-89.9040147856061
319860000,-89.4118713926176
319880000,-89.0957751217402
319900000,-88.955936935994
319920000,-89.1287473830254
319940000,-89.2101169036138
319960000,-90.192499975906
319980000,-48.7988308831037
320000000,-27.9261190010125
320020000,-49.1123878768346
320040000,-89.9063326826857
320060000,-89.1486924360499
320080000,-88.978406829143
320100000,-88.9160505667332
320120000,-89.0611551636052
320140000,-89.3424546667989
320160000,-89.7521923469432
320180000,-90.3023211479594
320200000,-90.2449516827061
320220000,-91.1643201218501
320240000,-91.750271091974
320260000,-92.1301407822814
320280000,-92.4341774302026
320300000,-92.7119136786538
320320000,-92.9071591069037
320340000,-92.6331431963096
320360000,-92.493908593603
320380000,-92.3547359890562
320400000,-93.1078366495219
320420000,-94.308464384707
320440000,-95.4879531704467
320460000,-96.1590444225529
320480000,-96.8620311157374
320500000,-96.9839385179865
320520000,-97.4509996190847
320540000,-97.5264256654833
320560000,-97.8523019335413
320580000,-97.8337902196132
320600000,-98.2231398404279
320620000,-98.3874099075767
320640000,-98.3840009558102
320660000,-98.575417914817
320680000,-98.6272183882852
320700000,-98.7293096850923
320720000,-98.9756757817484
320740000,-98.8666376868907
320760000,-98.8994204701162
320780000,-99.1026294399373
320800000,-98.8581956067434
320820000,-98.9671418845304
320840000,-99.1312991415364
320860000,-98.9198767834793
320880000,-99.1455643768762
320900000,-99.2219197497631
320920000,-99.2826193081854
320940000,-99.2016952026497
320960000,-99.2139980583623
320980000,-99.3833339884065
321000000,-99.6217873163235
321020000,-99.1617142623041
321040000,-99.2547204439083
321060000,-99.3930192036248
321080000,-99.5046378408805
321100000,-99.3920418217398
321120000,-99.3939350822622
321140000,-99.3998083128893
321160000,-99.2626012241608
321180000,-99.5035550209741
321200000,-99.5832002373234
321220000,-99.3534651798596
321240000,-99.5206829258624
321260000,-99.5132960931247
321280000,-99.6081859141877
321300000,-99.3978643070277
321320000,-99.3713650026135
321340000,-99.6630381038257
321360000,-99.621574220225
321380000,-99.6828682668967
321400000,-99.6276190867835
321420000,-99.5908965309948
321440000,-99.7856236573796
321460000,-99.8227451296818
321480000,-99.7562224783192
321500000,-99.873634158301
321520000,-99.7930022529675
321540000,-99.8411209121261
321560000,-100.174816610982
321580000,-99.7893732977725
321600000,-99.9760810160456
321620000,-99.8217262609324
321640000,-99.888662682823
321660000,-99.8737143792928
321680000,-99.9991192724151
321700000,-99.7398713905719
321720000,-99.8627423616706
321740000,-100.016838377431
321760000,-99.9588531405714
321780000,-100.066034638548
321800000,-100.069009601565
321820000,-99.9285922533005
321840000,-100.088805075188
321860000,-99.9873499643409
321880000,-100.133697179156
321900000,-100.22541923377
321920000,-100.147255044946
321940000,-100.008367190266
321960000,-99.9262862552477
321980000,-100.289439441494
322000000,-100.226983361241
322020000,-100.015745867448
322040000,-100.01032740064
322060000,-100.178170828531
322080000,-99.9048507043623
322100000,-99.9784938264733
322120000,-100.110674823045
322140000,-100.228453291953
322160000,-100.171428141505
322180000,-100.116563108931
322200000,-100.111766448121
322220000,-100.015049774629
322240000,-100.273745363369
322260000,-99.9882691612653
322280000,-100.231962806734
322300000,-100.265119051477
322320000,-100.078082431671
322340000,-100.29875515765
322360000,-100.248821935305
322380000,-100.20287403629
322400000,-100.186273271228
322420000,-100.29219962074
322440000,-100.14606485909
322460000,-100.215053675983
322480000,-100.209153178044
322500000,-100.304936046482
322520000,-100.356686771826
322540000,-100.307313137791
322560000,-100.231666987149
322580000,-100.428727243901
322600000,-100.149568421981
322620000,-100.043110816621
322640000,-100.474032393458
322660000,-100.232148805869
322680000,-100.407763623416
322700000,-100.064651666941
322720000,-100.191950188791
322740000,-100.078795890812
322760000,-100.319278510652
322780000,-100.337433674607
322800000,-100.434159136497
322820000,-100.313237138452
322840000,-100.344763048542
322860000,-100.324472602157
322880000,-100.355817954453
322900000,-100.331999103224
322920000,-100.114789798645
322940000,-99.9819046643027
322960000,-100.190960737428
322980000,-100.256026451542
323000000,-100.351797342598
323020000,-100.184590718985
323040000,-100.191279763787
323060000,-100.295167595066
323080000,-100.457935752208
323100000,-100.08774040208
323120000,-100.339807102947
323140000,-100.296679809964
323160000,-100.255331269304
323180000,-100.417520221609
323200000,-100.342698374071
323220000,-100.419878697777
323240000,-100.266308543329
323260000,-100.280714133461
323280000,-100.442481537221
323300000,-100.171490473108
323320000,-100.212929904369
323340000,-100.177746538077
323360000,-100.055671160107
323380000,-100.260336951296
323400000,-100.193913811405
323420000,-100.302831765557
323440000,-100.112364010433
323460000,-100.375676711141
323480000,-100.384958476285
323500000,-100.312054316044
323520000,-100.365500823773
323540000,-100.230205745276
323560000,-100.122260294282
323580000,-100.27947136103
323600000,-100.336412589783
323620000,-100.246444315651
323640000,-100.022902340494
323660000,-100.391259227874
323680000,-100.312813301026
323700000,-100.489907724463
323720000,-100.355017685627
323740000,-100.306226363689
323760000,-100.467371200277
323780000,-100.334798733214
323800000,-100.19867691691
323820000,-100.197095997623
323840000,-100.357640009645
323860000,-100.278632135171
323880000,-100.386834909239
323900000,-100.246482126453
323920000,-100.367295101841
323940000,-100.099162063543
323960000,-100.312859007427
323980000,-100.362417821036
324000000,-100.491964332276
324020000,-100.392528945734
324040000,-100.306345160733
324060000,-100.188410626537
324080000,-100.463725219914
324100000,-100.287788741379
324120000,-100.34332554134
324140000,-100.446871181938
324160000,-100.241150868563
324180000,-100.610582229634
324200000,-100.450781727693
324220000,-100.371704540109
324240000,-100.26564752644
324260000,-100.363818858114
324280000,-100.334369275724
324300000,-100.33178413575
324320000,-100.466098465499
324340000,-100.276451140843
324360000,-100.251652186882
324380000,-100.211528033205
324400000,-100.223331257981
324420000,-100.008910834956
324440000,-100.39102866553
324460000,-100.400049371372
324480000,-100.261981768309
324500000,-100.109978688675
324520000,-100.249104941883
324540000,-100.096751414284
324560000,-100.271986598482
324580000,-100.106054589927
324600000,-100.273688420255
324620000,-100.287130938263
324640000,-100.275880461683
324660000,-100.154952038798
324680000,-100.245052189986
324700000,-100.344017936167
324720000,-100.336527415002
324740000,-100.423069590411
324760000,-100.289673577484
324780000,-100.234434805373
324800000,-100.267433507281
324820000,-99.9849743870169
324840000,-100.327413267431
324860000,-100.226213781312
324880000,-100.267269372843
324900000,-100.193144900441
324920000,-100.352117672404
324940000,-100.399615222235
324960000,-100.563655949187
324980000,-100.236410142629
325000000,-100.302223914658
325020000,-100.449278399699
325040000,-100.412228161981
325060000,-100.12161176065
325080000,-100.420835385335
325100000,-100.336201443646
325120000,-100.366490278639
325140000,-100.312219281205
325160000,-100.223476982417
325180000,-100.118445176748
325200000,-100.449952462663
325220000,-100.323929985374
325240000,-100.210167346528
325260000,-100.327661823318
325280000,-100.349425185301
325300000,-100.373242755912
325320000,-100.285092922895
325340000,-100.139446007895
325360000,-100.480555943963
325380000,-100.28163570621
325400000,-100.188286370266
325420000,-100.346865864344
325440000,-100.373710057067
325460000,-100.269355565159
325480000,-100.362674532785
325500000,-100.345002996575
325520000,-100.124962866196
325540000,-100.181389347285
325560000,-100.445713344881
325580000,-100.266641546621
325600000,-100.166575147907
325620000,-100.148124206537
325640000,-100.189541427565
325660000,-100.105531606907
325680000,-100.130062382682
325700000,-100.129996238923
325720000,-100.330753511658
325740000,-100.184968177995
325760000,-100.321564498002
325780000,-100.200151096037
325800000,-100.242484541328
325820000,-100.370837478863
325840000,-100.210110656483
325860000,-100.155030418207
325880000,-100.24354131543
325900000,-100.513088433959
325920000,-100.483237512502
325940000,-100.36225880855
325960000,-100.430409890552
325980000,-100.212914386214
326000000,-100.307748829086
326020000,-100.26478684011
326040000,-100.301536572147
326060000,-100.07354796165
326080000,-100.39847668037
326100000,-100.280630202218
326120000,-100.298699420631
326140000,-100.27387248363
326160000,-100.342788415939
326180000,-100.314811756885
326200000,-100.262829383459
326220000,-100.390420042855
326240000,-100.348104423109
326260000,-100.284171510043
326280000,-100.240163947958
326300000,-100.297887193548
326320000,-100.32207286832
326340000,-100.429384063201
326360000,-100.356130561717
326380000,-100.361967505371
326400000,-100.079351058259
326420000,-100.195012709249
326440000,-100.255607953509
326460000,-100.446623662208
326480000,-100.329246294556
326500000,-100.108899900323
326520000,-100.227688454863
326540000,-100.375582456165
326560000,-100.439199777965
326580000,-100.402692554865
326600000,-100.292289739638
326620000,-100.363831876093
326640000,-100.357749134921
326660000,-100.277946400308
326680000,-100.309215657814
326700000,-100.105759371257
326720000,-100.167907449704
326740000,-100.532729397242
326760000,-100.34404454743
326780000,-100.204313884328
326800000,-100.237574246886
326820000,-100.185124728636
326840000,-100.162233019062
326860000,-100.051103764647
326880000,-100.46991288189
326900000,-100.378462622356
326920000,-100.286012940567
326940000,-100.410787897715
326960000,-100.246039192579
326980000,-100.378452806053
327000000,-100.288267220912
327020000,-100.181273443373
327040000,-100.305839012848
327060000,-100.18703748268
327080000,-100.13599533171
327100000,-100.117518284409
327120000,-100.382235991581
327140000,-100.343317911671
327160000,-100.429014698733
327180000,-100.209517282156
327200000,-100.397157418143
327220000,-100.332800992451
327240000,-100.233449548443
327260000,-100.188376463637
327280000,-100.405020424648
327300000,-100.344272434665
327320000,-100.219509340858
327340000,-100.113264087864
327360000,-100.228087780475
327380000,-100.333714501943
327400000,-100.085449529301
327420000,-100.154868045223
327440000,-100.263087394543
327460000,-100.324337308904
327480000,-100.451653860885
327500000,-100.281908233184
327520000,-100.338703766953
327540000,-100.282841324684
327560000,-100.282348262556
327580000,-100.312548460663
327600000,-100.306928245181
327620000,-100.29908757561
327640000,-100.381357606084
327660000,-100.334640890198
327680000,-100.397046374325
327700000,-100.32670428472
327720000,-100.327470009624
327740000,-100.37222159141
327760000,-100.310312606821
327780000,-100.290898792294
327800000,-100.407200791647
327820000,-100.35208271389
327840000,-100.257535800858
327860000,-100.27605117996
327880000,-100.231692896176
327900000,-100.173890719133
327920000,-100.257219879469
327940000,-100.370305080338
327960000,-100.563298319264
327980000,-100.208649576357
328000000,-100.294681669276
328020000,-100.27044104014
328040000,-100.298957865597
328060000,-100.312912055195
328080000,-100.326642094427
328100000,-100.373785281914
328120000,-100.160615532973
328140000,-100.255713438069
328160000,-100.319016896946
328180000,-100.335659518574
328200000,-100.309298583982
328220000,-100.0938964722
328240000,-100.408349162109
328260000,-100.110500887993
328280000,-100.349747664664
328300000,-100.343134257915
328320000,-100.452760654227
328340000,-100.264525320085
328360000,-100.30206563121
328380000,-100.28741610513
328400000,-100.18474318998
328420000,-100.257689502161
328440000,-100.356186395342
328460000,-100.295387496196
328480000,-100.287137564289
328500000,-100.329426151423
328520000,-100.221526563398
328540000,-100.215341428993
328560000,-100.120482525183
328580000,-100.11812031055
328600000,-100.327016363565
328620000,-100.228969506911
328640000,-100.348151306628
328660000,-100.328468958549
328680000,-100.380419761559
328700000,-100.240200395523
328720000,-100.470537868144
328740000,-100.316993712096
328760000,-100.368217137224
328780000,-100.249431164212
328800000,-100.439444536344
328820000,-100.159232476881
328840000,-100.464199506773
328860000,-100.178142542321
328880000,-100.229300245539
328900000,-100.336718043311
328920000,-100.267665476378
328940000,-100.446279568671
328960000,-100.24887473698
328980000,-100.100410373484
329000000,-100.311572409259
329020000,-100.222765813604
329040000,-100.216889211367
329060000,-100.096275436694
329080000,-100.160092575847
329100000,-100.163869976004
329120000,-100.092761350584
329140000,-100.432327547016
329160000,-100.320826208524
329180000,-100.249650927235
329200000,-100.074310074628
329220000,-100.436398816014
329240000,-100.166120895869
329260000,-100.265951613151
329280000,-100.389185809292
329300000,-100.228873514872
329320000,-100.178105180684
329340000,-100.238749048262
329360000,-100.167653374948
329380000,-100.202517083208
329400000,-100.424635695909
329420000,-100.340779200649
329440000,-100.318477172082
329460000,-100.265051870403
329480000,-100.18188127582
329500000,-100.280969458502
329520000,-100.304454299883
329540000,-100.27583767068
329560000,-100.373688138884
329580000,-100.269061140771
329600000,-100.322210496849
329620000,-100.351884333482
329640000,-100.220370615735
329660000,-100.452206261123
329680000,-100.382264231629
329700000,-100.454251111497
329720000,-100.493825936202
329740000,-100.322924833318
329760000,-100.306919457177
329780000,-100.342299760443
329800000,-100.293014439378
329820000,-100.20828487926
329840000,-100.187863362586
329860000,-100.449392144003
329880000,-100.149223849789
329900000,-100.33768598082
329920000,-100.414898735999
329940000,-100.19770963392
329960000,-100.262027703447
329980000,-100.43517345054
330000000,-100.305302582589
