Trace
Swept SA
A.14.62,N9000A
490980000,-86.1393496012483
491000000,-86.559232456822
491020000,-85.8650165743459
491040000,-86.0888704443186
491060000,-86.19010897052
491080000,-87.2177134406288
491100000,-87.3685317313925
491120000,-87.3704857430553
491140000,-86.5199631529297
491160000,-87.5066972238658
491180000,-86.4095103096576
491200000,-86.3076287885878
491220000,-86.846427005627
491240000,-86.7144494920272
491260000,-86.4564899266895
491280000,-85.4100753125187
491300000,-86.7134217977207
491320000,-86.5331018084948
491340000,-85.901415144029
491360000,-86.3145781115236
491380000,-86.4585517036288
491400000,-86.2511378315093
491420000,-86.1074532237124
491440000,-86.713093492731
491460000,-87.0575608765358
491480000,-85.9627939250956
491500000,-85.580115981449
491520000,-86.1751958034713
491540000,-85.9264141590138
491560000,-87.5471480605419
491580000,-85.8896297288708
491600000,-86.6126577674821
491620000,-86.4294722216041
491640000,-85.704135236042
491660000,-86.1648167703606
491680000,-86.322917452892
491700000,-86.8072992635273
491720000,-86.8145561754408
491740000,-86.1814041329851
491760000,-86.7414136365621
491780000,-86.7627969351717
491800000,-86.654791135186
491820000,-86.8820522449884
491840000,-85.9611823509721
491860000,-86.3313512208467
491880000,-86.4993890043089
491900000,-87.0168022871335
491920000,-86.1308918167365
491940000,-86.7881038135052
491960000,-87.4854425181866
491980000,-86.7578383016038
492000000,-86.1251199757449
492020000,-86.1085420721046
492040000,-86.6518168401595
492060000,-86.0842749263452
492080000,-86.6357505184954
492100000,-85.6927254285005
492120000,-86.1389976726445
492140000,-86.9721700455526
492160000,-86.9429365312379
492180000,-86.5962237831697
492200000,-86.5460443833229
492220000,-86.496821069999
492240000,-86.8965088117881
492260000,-86.5472179924219
492280000,-86.7446076818335
492300000,-86.578258093602
492320000,-87.2302766202465
492340000,-86.6050766926557
492360000,-85.9540370052117
492380000,-86.2485525930191
492400000,-86.0466725510466
492420000,-86.8477242810375
492440000,-87.1421533827017
492460000,-86.5201258466807
492480000,-86.7587589438909
492500000,-86.9745850362599
492520000,-86.1948015033261
492540000,-86.6003017485538
492560000,-86.890903702192
492580000,-86.8902478155745
492600000,-86.5627776776905
492620000,-87.0765407715969
492640000,-86.0635306756271
492660000,-86.7030324915816
492680000,-86.2619593083653
492700000,-86.5694200737379
492720000,-86.3006680551429
492740000,-87.0923515503054
492760000,-87.0540442031871
492780000,-86.4938943822658
492800000,-86.6574849929317
492820000,-86.9067743899123
492840000,-86.3232056227346
492860000,-86.30678518083
492880000,-86.8104557193205
492900000,-86.2388341714038
492920000,-86.4534556869283
492940000,-86.6120108516112
492960000,-86.6038100776124
492980000,-85.9361963191297
493000000,-87.0142031850253
493020000,-86.7333286383342
493040000,-86.6466136780293
493060000,-85.6216630741815
493080000,-87.374981475526
493100000,-86.6444687743695
493120000,-87.2477167436219
493140000,-86.1795719979955
493160000,-85.9073063736116
493180000,-86.4695060560574
493200000,-86.6487927984055
493220000,-86.042741372698
493240000,-86.7774729876294
493260000,-85.8647436219044
493280000,-86.2645653310574
493300000,-86.1320569919721
493320000,-86.2805218682132
493340000,-86.8169088398764
493360000,-86.6474938801512
493380000,-86.1191356782103
493400000,-86.0837592627857
493420000,-86.522770358428
493440000,-86.4263394117434
493460000,-86.2925826358589
493480000,-86.1822623779039
493500000,-86.9528575504574
493520000,-86.7708475458557
493540000,-86.1374072338191
493560000,-86.5741217237604
493580000,-86.9358497690853
493600000,-86.7802585399719
493620000,-86.5244106086519
493640000,-86.4286134158319
493660000,-86.4467415666901
493680000,-86.8213734575698
493700000,-86.7144426031304
493720000,-86.6299120992215
493740000,-86.2975136500481
493760000,-86.122689460136
493780000,-86.5537177120524
493800000,-86.7587858306016
493820000,-86.8907831365287
493840000,-86.7013618028054
493860000,-86.643107751189
493880000,-86.1646735722384
493900000,-86.2329304392332
493920000,-87.0881414041645
493940000,-86.7907217351628
493960000,-87.0120396616974
493980000,-86.6860685742653
494000000,-86.127301092635
494020000,-86.9280960870211
494040000,-86.9824650235542
494060000,-85.774700798028
494080000,-86.1699674144505
494100000,-87.0836981972237
494120000,-86.3155728764704
494140000,-85.9002065011774
494160000,-86.3101434814532
494180000,-86.6262694741233
494200000,-86.4337308412093
494220000,-86.4470265171832
494240000,-87.3707523488174
494260000,-87.2591245222254
494280000,-86.6297375812673
494300000,-86.3798972697113
494320000,-86.2612581149697
494340000,-86.936441000628
494360000,-86.6330461839832
494380000,-86.7870409617026
494400000,-86.7555668612794
494420000,-86.3918602149181
494440000,-86.6200860547214
494460000,-87.3642324116695
494480000,-86.5539807661698
494500000,-86.96364205691
494520000,-86.3016838618096
494540000,-85.8246723567743
494560000,-85.6339058587254
494580000,-86.6364462427854
494600000,-87.133372315143
494620000,-85.8835087655353
494640000,-86.8378598006454
494660000,-85.6208697942282
494680000,-85.6351832662477
494700000,-85.9294541246306
494720000,-86.1824170624239
494740000,-86.6037954798411
494760000,-86.2085543383975
494780000,-87.2028813141051
494800000,-87.2213293804231
494820000,-87.3353682048348
494840000,-86.4107431318446
494860000,-86.5389181260581
494880000,-86.3896681293223
494900000,-85.7843546687432
494920000,-86.6015991682444
494940000,-85.7441981224281
494960000,-86.0999411523186
494980000,-85.9964294830071
495000000,-86.5301287176189
495020000,-86.7178016408543
495040000,-86.3891983310144
495060000,-86.3805417553833
495080000,-86.572099883868
495100000,-86.3842974687871
495120000,-87.2960635537495
495140000,-86.2404234994597
495160000,-86.3757685496301
495180000,-86.0763138742677
495200000,-86.5135779356074
495220000,-87.4002012091703
495240000,-87.5672037664717
495260000,-86.2991878726498
495280000,-86.8584347949125
495300000,-86.809435048526
495320000,-86.3879766697993
495340000,-86.6527056374393
495360000,-86.472595211763
495380000,-87.1381013840924
495400000,-87.0187098419662
495420000,-86.7581062284564
495440000,-86.8428846534798
495460000,-87.03002938578
495480000,-87.0681281600012
495500000,-87.1715533095357
495520000,-86.4979573870848
495540000,-85.709252939363
495560000,-86.6471399731516
495580000,-86.6471645336041
495600000,-86.4450758382603
495620000,-86.5269971036637
495640000,-85.8705318984408
495660000,-87.5779946944029
495680000,-85.7900725213625
495700000,-86.5605604831576
495720000,-86.2490409306305
495740000,-86.1318302061077
495760000,-86.4367740163934
495780000,-86.0014324461561
495800000,-86.1369765627902
495820000,-86.0570821856695
495840000,-86.0807249684944
495860000,-87.1173437456587
495880000,-86.333938439946
495900000,-86.5425554974327
495920000,-86.4211896875237
495940000,-87.2633955999631
495960000,-86.8464613527366
495980000,-87.0490016787928
496000000,-87.5156980571409
496020000,-86.1458008261488
496040000,-85.9199493813368
496060000,-87.0566089552153
496080000,-86.3915527476346
496100000,-86.096798579389
496120000,-86.9542576317019
496140000,-86.8069195146
496160000,-86.6062555669562
496180000,-87.0198270177068
496200000,-86.4741113219049
496220000,-86.4093916878797
496240000,-86.9315946952783
496260000,-87.0924226240873
496280000,-86.1563149030896
496300000,-86.5138113059053
496320000,-86.754369998558
496340000,-86.1999463626863
496360000,-86.4013722373023
496380000,-87.3371370640007
496400000,-86.7393133431331
496420000,-86.277968770317
496440000,-86.5885730225832
496460000,-87.06519158089
496480000,-86.8075823937769
496500000,-86.7155374125848
496520000,-86.7726999751903
496540000,-86.2441287169681
496560000,-85.636951959049
496580000,-86.011120695334
496600000,-86.4196076623579
496620000,-86.7502664415986
496640000,-87.6740685790643
496660000,-87.2541064000691
496680000,-86.2582479571997
496700000,-87.2747672843377
496720000,-86.8028952835052
496740000,-87.2595485393891
496760000,-87.2156116657644
496780000,-86.4662313591854
496800000,-86.2587239454976
496820000,-85.8984561823397
496840000,-86.4128142605695
496860000,-86.9874940144095
496880000,-86.681383752456
496900000,-86.6341209765908
496920000,-86.5982363083471
496940000,-86.8714312321428
496960000,-86.5904429745567
496980000,-86.0721336284058
497000000,-86.1377773701967
497020000,-86.4134756790369
497040000,-86.5159927800925
497060000,-85.9712342086575
497080000,-85.8247226678347
497100000,-85.9808916252581
497120000,-86.7392422944301
497140000,-85.8037622935848
497160000,-85.4837453794262
497180000,-87.3162557268082
497200000,-86.0053833626433
497220000,-86.114258435294
497240000,-85.938758807427
497260000,-86.2172000023946
497280000,-86.4853356227719
497300000,-87.1250644004552
497320000,-86.802098584597
497340000,-86.0896050257204
497360000,-86.5992661415284
497380000,-87.2528816818192
497400000,-87.0257272317841
497420000,-86.241078838338
497440000,-86.6902494164747
497460000,-86.7727555319656
497480000,-86.5672308751518
497500000,-86.6347526575639
497520000,-86.488769888595
497540000,-86.6185120945016
497560000,-86.6620228652145
497580000,-86.2606280816693
497600000,-87.446394163385
497620000,-86.2787118309889
497640000,-85.9083118018625
497660000,-86.8990841845969
497680000,-86.0381344935438
497700000,-86.7832391460466
497720000,-86.1423878533586
497740000,-86.1986173023429
497760000,-86.1731519405049
497780000,-86.274340008453
497800000,-86.1957439720586
497820000,-87.0543371199271
497840000,-86.9273430344681
497860000,-86.8531521441521
497880000,-86.4715503898011
497900000,-86.8511961799331
497920000,-87.3252172847905
497940000,-86.3975372047249
497960000,-86.6095716126726
497980000,-86.6237634196473
498000000,-86.5818103599713
498020000,-86.2234310251605
498040000,-86.9589965314212
498060000,-86.3013279114515
498080000,-86.2001246285456
498100000,-86.1962004518351
498120000,-86.4376720008079
498140000,-86.3341635181617
498160000,-86.2336192812714
498180000,-86.4927719126276
498200000,-85.571510089164
498220000,-86.4330019137447
498240000,-86.4053115381225
498260000,-86.4732710745501
498280000,-86.7875616042566
498300000,-86.9840459318406
498320000,-86.3550295724585
498340000,-86.1876628664971
498360000,-86.2270154869736
498380000,-87.1215800807109
498400000,-86.8807185140982
498420000,-85.6498825401685
498440000,-87.0541380312964
498460000,-86.3962349153091
498480000,-86.2032967168551
498500000,-86.6724260742932
498520000,-86.8146353383021
498540000,-87.6062306153883
498560000,-86.2646440819066
498580000,-86.5447766227842
498600000,-86.2714603495427
498620000,-86.9637357995053
498640000,-86.5028890594529
498660000,-86.9532243019851
498680000,-87.0362197459924
498700000,-86.2051675139557
498720000,-86.3847167814889
498740000,-87.0763108060866
498760000,-86.9297956940712
498780000,-86.6516080378217
498800000,-86.8592814209447
498820000,-85.7124747571353
498840000,-86.558149064546
498860000,-86.5289757417382
498880000,-86.1858320569759
498900000,-87.320299481515
498920000,-86.1784413276881
498940000,-86.076146767149
498960000,-87.1935395155136
498980000,-86.8108176669289
499000000,-86.7283741751382
499020000,-86.8606746495262
499040000,-86.7918194695923
499060000,-86.4441663705055
499080000,-86.4725015298234
499100000,-86.4647139414721
499120000,-86.4346577839224
499140000,-86.4876785984337
499160000,-87.1124563903973
499180000,-85.7545787021078
499200000,-86.4970412972862
499220000,-86.7323955828176
499240000,-87.3117903736803
499260000,-86.516393135795
499280000,-86.5128286209162
499300000,-86.1141262198343
499320000,-85.6631221057185
499340000,-86.0195865480892
499360000,-86.2830906340931
499380000,-87.1595067235739
499400000,-86.7418958921222
499420000,-86.8013085866488
499440000,-86.7029709791909
499460000,-86.5529175222959
499480000,-86.508745618501
499500000,-85.7689081444715
499520000,-86.439950786948
499540000,-87.4113577564815
499560000,-86.682316312434
499580000,-86.539243751221
499600000,-86.8822151450602
499620000,-86.7074381553701
499640000,-86.8620745890429
499660000,-86.69831362135
499680000,-86.0217559550725
499700000,-84.939753192475
499720000,-82.7645165367875
499740000,-79.2805124045593
499760000,-75.882611898881
499780000,-72.4220683826982
499800000,-69.2240752181951
499820000,-66.3992900528023
499840000,-63.9227331206293
499860000,-61.7471260021339
499880000,-59.8394418887408
499900000,-58.3687012849766
499920000,-57.1350240052198
499940000,-56.2614387658002
499960000,-55.6337688340049
499980000,-55.3041715058589
500000000,-55.2295913869528
500020000,-55.5209079842034
500040000,-56.0723348881568
500060000,-56.9389801393748
500080000,-58.0871000395499
500100000,-59.5818109074526
500120000,-61.3698815682383
500140000,-63.4606121331938
500160000,-65.8601642752724
500180000,-68.6420350233906
500200000,-71.6973295337598
500220000,-75.207713867342
500240000,-78.694685297216
500260000,-81.9688824746119
500280000,-84.1068948288066
500300000,-85.5796454290552
500320000,-86.2149935693279
500340000,-87.0170213863567
500360000,-85.7874843294908
500380000,-86.2841774063377
500400000,-86.7369014775527
500420000,-85.8172344099752
500440000,-86.3397907764178
500460000,-86.0912112307489
500480000,-86.746980195678
500500000,-86.204527589037
500520000,-85.7063081507669
500540000,-86.415386845962
500560000,-86.944659411748
500580000,-87.104502577592
500600000,-86.5779434579029
500620000,-87.1413109257871
500640000,-86.9757644384014
500660000,-86.8595264969331
500680000,-86.8365529811895
500700000,-86.178655985663
500720000,-85.9395214257649
500740000,-86.7366038616738
500760000,-86.8003084287633
500780000,-85.895657831111
500800000,-86.1467851727816
500820000,-87.1734595008089
500840000,-87.0662818295035
500860000,-85.496283053927
500880000,-87.0261441273029
500900000,-86.3314104304757
500920000,-86.7150278375447
500940000,-86.7027049754939
500960000,-86.6068146911053
500980000,-86.7071211664292
501000000,-86.5405146033242
501020000,-86.9373580245341
501040000,-86.6288925883488
501060000,-86.5809164898289
501080000,-86.8065739894556
501100000,-86.2344266506438
501120000,-86.7605214142219
501140000,-87.0073427508315
501160000,-85.7798879650189
501180000,-86.3698983311239
501200000,-87.0872239147776
501220000,-86.3583747946707
501240000,-86.636140034595
501260000,-86.6497575810445
501280000,-86.4975643414554
501300000,-87.4911824341661
501320000,-86.7830944353014
501340000,-86.3137073862799
501360000,-86.5280114605326
501380000,-87.1331604860324
501400000,-86.8605814229559
501420000,-86.8805256248663
501440000,-86.0981650823526
501460000,-86.3555067418
501480000,-85.9749424252354
501500000,-86.2657478546298
501520000,-86.3820073846822
501540000,-86.1788721236116
501560000,-87.0007096048205
501580000,-87.0274829462952
501600000,-86.7021970535379
501620000,-86.2822159224974
501640000,-86.8709882535443
501660000,-86.9566580139366
501680000,-86.2383934193228
501700000,-86.9429177030126
501720000,-86.6311247471734
501740000,-86.789172619388
501760000,-85.7550085752609
501780000,-86.8668202428468
501800000,-86.9401873589135
501820000,-85.9259438871741
501840000,-86.5452307664595
501860000,-86.8268259352506
501880000,-86.9003927557409
501900000,-86.1655130457036
501920000,-85.9316081375894
501940000,-85.952151596654
501960000,-86.299267692895
501980000,-86.9960267641086
502000000,-86.3914281938756
502020000,-86.9801237929483
502040000,-87.1317592301332
502060000,-86.6164478783126
502080000,-86.8231723698955
502100000,-87.0215347157132
502120000,-85.9100498996904
502140000,-86.6012008160476
502160000,-86.3836797260952
502180000,-86.9695028104515
502200000,-85.9124291824027
502220000,-86.6269757970169
502240000,-85.9909550481665
502260000,-86.8692276923761
502280000,-86.5902450951499
502300000,-86.0801043960082
502320000,-87.3890184104947
502340000,-86.9063771995693
502360000,-86.4650546319039
502380000,-86.3434159207917
502400000,-86.0826088626896
502420000,-86.4053122035374
502440000,-86.560425739951
502460000,-87.3283551619456
502480000,-87.0028428884161
502500000,-86.4726046444798
502520000,-86.0258524654971
502540000,-87.0592282512367
502560000,-86.7543904480486
502580000,-86.6837321338318
502600000,-86.1376204120081
502620000,-86.3255180632846
502640000,-86.755634532309
502660000,-86.3864203878004
502680000,-86.6638007267434
502700000,-87.0908940745382
502720000,-86.4987183990671
502740000,-87.3634423812409
502760000,-87.2950489464612
502780000,-87.2064649721521
502800000,-86.7643092244239
502820000,-85.9723401879643
502840000,-86.6840629027342
502860000,-86.4426706776486
502880000,-87.6202458543914
502900000,-86.7167283353756
502920000,-86.3272338073323
502940000,-86.0117537984738
502960000,-85.8718020862305
502980000,-86.8890877849852
503000000,-86.8526284683147
503020000,-87.3952191799019
503040000,-87.0310423757117
503060000,-86.9522151351459
503080000,-86.9313995612646
503100000,-86.1131681096503
503120000,-86.7310352906532
503140000,-86.7179139834249
503160000,-86.3357590688948
503180000,-86.9802745811582
503200000,-86.7509156349305
503220000,-86.5292029968622
503240000,-86.4330435163377
503260000,-86.7081060827944
503280000,-86.4446584524603
503300000,-86.3954188145112
503320000,-86.3290793482327
503340000,-86.879643307449
503360000,-86.6976418828792
503380000,-86.5220755071749
503400000,-86.2472782617881
503420000,-86.476164080208
503440000,-86.3715753885405
503460000,-86.3410017535151
503480000,-86.7422589781258
503500000,-87.079727729592
503520000,-86.8846010847136
503540000,-86.4323309237382
503560000,-86.7331099242756
503580000,-87.2514594186246
503600000,-87.0069194869647
503620000,-85.9484904871218
503640000,-87.2075117994519
503660000,-86.1183056476982
503680000,-86.3494394134786
503700000,-85.7675557157267
503720000,-85.6765969905394
503740000,-86.4371414006281
503760000,-87.173511472484
503780000,-86.17196665773
503800000,-86.1468104174467
503820000,-86.5339711925939
503840000,-86.3779140456933
503860000,-86.0662174942074
503880000,-86.5185514317951
503900000,-86.8030538648425
503920000,-86.9899745129854
503940000,-87.111818081669
503960000,-86.3486096723781
503980000,-86.7211020552705
504000000,-86.642266156037
504020000,-86.7982606137609
504040000,-86.7758459322707
504060000,-85.9356945717715
504080000,-86.7008166514142
504100000,-86.9910978962654
504120000,-86.2571564417493
504140000,-86.579372249235
504160000,-85.9983543499051
504180000,-85.7546308329916
504200000,-86.2617451556759
504220000,-86.8026474569027
504240000,-86.2560091816105
504260000,-86.5020790375108
504280000,-86.5534857810684
504300000,-86.7089692921075
504320000,-86.7282629693018
504340000,-86.7064619336112
504360000,-86.0783467832483
504380000,-87.4068906321055
504400000,-86.1185512626718
504420000,-86.8453653513389
504440000,-86.9157535524223
504460000,-86.9665477036228
504480000,-86.3130835876115
504500000,-86.9472699066516
504520000,-86.2050554879314
504540000,-87.1973098388948
504560000,-86.4791582965981
504580000,-85.9380170448684
504600000,-85.9658867279879
504620000,-87.3888505540235
504640000,-86.7972524936455
504660000,-86.2610041437294
504680000,-86.1176430854027
504700000,-86.268810035413
504720000,-86.5704341135479
504740000,-86.4876718847908
504760000,-86.5474855757178
504780000,-85.9688237012632
504800000,-87.24116606746
504820000,-86.4510652408163
504840000,-86.3891170863357
504860000,-86.7952921282518
504880000,-86.4168980931309
504900000,-87.0497985611165
504920000,-86.8147244976725
504940000,-86.6862711689417
504960000,-87.3786325061717
504980000,-86.3787426289397
505000000,-86.0263958433254
505020000,-85.9533965558064
505040000,-86.4461287834771
505060000,-86.1014386364995
505080000,-86.0092235549582
505100000,-86.668325344016
505120000,-85.8113717220123
505140000,-86.6799629907054
505160000,-85.9327886640998
505180000,-86.5354554652691
505200000,-87.1929245220829
505220000,-86.2507222000306
505240000,-87.3123974818567
505260000,-86.1695662104382
505280000,-86.4153813713301
505300000,-86.6490498547013
505320000,-86.2431930582674
505340000,-86.609837777814
505360000,-86.6943375630781
505380000,-87.628498049027
505400000,-87.0862955897825
505420000,-87.0424644991469
505440000,-86.3857832508142
505460000,-86.7754274736456
505480000,-86.1502014470653
505500000,-86.97036872287
505520000,-87.5042607059714
505540000,-86.9636864640812
505560000,-86.8745211734306
505580000,-85.9811619662143
505600000,-85.7426419349676
505620000,-86.9142752105163
505640000,-87.072373223881
505660000,-86.6300546588107
505680000,-85.7062168947946
505700000,-87.0246862316426
505720000,-87.0941603846528
505740000,-86.5275060128463
505760000,-86.3636431889244
505780000,-86.3512958794402
505800000,-86.8818405783865
505820000,-86.5823277046302
505840000,-86.2032363866283
505860000,-86.6203374861414
505880000,-86.250201467727
505900000,-86.9757225230897
505920000,-86.7425238548448
505940000,-86.178671080458
505960000,-86.7390624329812
505980000,-86.7574509253988
506000000,-86.0120883631284
506020000,-86.7908008800726
506040000,-86.61575528571
506060000,-86.4681448631239
506080000,-86.4256651745731
506100000,-86.7139300259392
506120000,-86.6348697840736
506140000,-86.7321281469508
506160000,-86.6722526386474
506180000,-86.3869520044009
506200000,-86.1386109712087
506220000,-86.4565757307442
506240000,-86.5405421135125
506260000,-86.6537416283885
506280000,-85.7958548176981
506300000,-87.0432313585217
506320000,-86.6469970247198
506340000,-86.4518924503549
506360000,-86.2322547238649
506380000,-87.0404772921765
506400000,-86.8615859140419
506420000,-87.5001177234549
506440000,-87.0614553930938
506460000,-86.6462881843714
506480000,-87.1326033389248
506500000,-86.2483342028222
506520000,-86.7106038935296
506540000,-86.2597267112603
506560000,-86.6987545007318
506580000,-87.1013776157829
506600000,-86.4137404921255
506620000,-86.6145446655464
506640000,-85.9977183966092
506660000,-86.6971929168414
506680000,-87.3419651025846
506700000,-86.7328298944956
506720000,-86.7046691707539
506740000,-86.7569613617119
506760000,-87.0497993150963
506780000,-86.4649360183819
506800000,-86.2198297105608
506820000,-86.2478010175298
506840000,-87.0581603918658
506860000,-85.8725232495946
506880000,-86.379342453637
506900000,-86.9807004858373
506920000,-87.0081635904798
506940000,-86.897567639798
506960000,-86.5393606539239
506980000,-86.5350630530826
507000000,-87.0556677091086
507020000,-86.640232449981
507040000,-86.7311568263751
507060000,-85.7392643662653
507080000,-86.9176013589375
507100000,-86.5910209576458
507120000,-86.7570998918684
507140000,-86.7884908323258
507160000,-86.1692918531666
507180000,-86.8816600918237
507200000,-86.8021956476443
507220000,-86.5108612354852
507240000,-85.9698606339878
507260000,-86.367220424839
507280000,-86.8780060339007
507300000,-86.6161232345272
507320000,-87.3542635952337
507340000,-86.954659820743
507360000,-86.5755698219759
507380000,-86.6363400810793
507400000,-86.6558901395131
507420000,-86.5084268038925
507440000,-86.3699288740857
507460000,-86.3628772144501
507480000,-86.406521969902
507500000,-86.6750158487461
507520000,-86.2488693251066
507540000,-87.170551913294
507560000,-86.8232681734801
507580000,-86.3625950985904
507600000,-86.1688695328122
507620000,-85.9647247666881
507640000,-86.8170858200607
507660000,-87.0706669788449
507680000,-86.1561269748227
507700000,-86.0960181888768
507720000,-86.9004429512013
507740000,-86.2938443802896
507760000,-86.796293248742
507780000,-86.3108171989855
507800000,-86.4574260107593
507820000,-86.893802804674
507840000,-86.6821057710531
507860000,-86.6055764991875
507880000,-87.2171502243911
507900000,-86.7590550978872
507920000,-86.6588125539676
507940000,-87.2526775946749
507960000,-86.8249917976513
507980000,-87.216129919869
508000000,-87.4552389594012
508020000,-87.1233011887303
508040000,-86.1717410473291
508060000,-86.0645839950766
508080000,-86.5592548871045
508100000,-86.949431127911
508120000,-86.7770750576808
508140000,-86.224094037078
508160000,-87.1443854555633
508180000,-86.6989071441133
508200000,-87.1879278833502
508220000,-86.4419176769933
508240000,-86.8537039663053
508260000,-86.512639227446
508280000,-86.7751735781637
508300000,-86.626570355012
508320000,-86.3178159156877
508340000,-86.421947811807
508360000,-86.1203613543414
508380000,-86.1347345087705
508400000,-86.1997903268598
508420000,-86.6968486389315
508440000,-86.5395647522432
508460000,-86.6089457859228
508480000,-87.2471188045153
508500000,-86.8114841595965
508520000,-85.8295052243576
508540000,-86.9081850434629
508560000,-86.6372363786755
508580000,-86.1284166359601
508600000,-86.4978402835036
508620000,-86.975224641956
508640000,-86.7462026778527
508660000,-86.4563475347345
508680000,-86.6455733981522
508700000,-86.3824459377727
508720000,-86.9717541452073
508740000,-86.8250845608176
508760000,-86.1302788765788
508780000,-86.7157392292249
508800000,-86.6559927297354
508820000,-86.7564908498917
508840000,-85.9519066673373
508860000,-86.9571466416928
508880000,-85.9517495180115
508900000,-87.4057472431297
508920000,-86.8384935643605
508940000,-85.9733084188339
508960000,-86.5745837062147
508980000,-86.4273206716786
509000000,-86.7098859110055
509020000,-86.6703688698346
509040000,-86.4901671167551
509060000,-86.5603317279133
509080000,-86.7178001675052
509100000,-86.4389539993989
509120000,-86.5364993118212
509140000,-87.0714670023471
509160000,-86.4590027529723
509180000,-86.3596819126416
509200000,-87.4945304757171
509220000,-86.8260378576891
509240000,-86.7686664763728
509260000,-86.8031473760128
509280000,-86.2469598581693
509300000,-86.0291997912586
509320000,-86.5069253684943
509340000,-86.5383245074041
509360000,-86.4868393284885
509380000,-87.4258919606524
509400000,-86.6733690526839
509420000,-86.8637051951005
509440000,-86.8426814574499
509460000,-86.1492804203184
509480000,-86.2692858675235
509500000,-86.090057670039
509520000,-86.3787593731965
509540000,-86.7739475442506
509560000,-86.1964067557058
509580000,-86.9079018642593
509600000,-86.2097163471571
509620000,-86.8586385318366
509640000,-87.1087853955975
509660000,-85.9791113749378
509680000,-85.7634281700325
509700000,-86.2653635154637
509720000,-86.0421227102397
509740000,-87.3404269474864
509760000,-86.7243610543402
509780000,-86.1773361345158
509800000,-86.6613264324907
509820000,-86.0776943909183
509840000,-86.4167300497399
509860000,-86.8480015405869
509880000,-87.0048649946528
509900000,-86.4103942165816
509920000,-86.8993978723064
509940000,-87.825268646373
509960000,-86.7857001871097
509980000,-87.3963017815751
510000000,-86.9410766461081
