Trace
Swept SA
A.14.62,N9000A
499955000,-99.5106751961314
499955100,-99.4074456610251
499955200,-99.3116385271483
499955300,-99.2321673300589
499955400,-99.1883367096498
499955500,-99.1836380314488
499955600,-99.2462607234289
499955700,-99.3894068518848
499955800,-99.6127830600806
499955900,-99.8439283001303
499956000,-99.9667757071976
499956100,-99.9348151290395
499956200,-99.8076574241232
499956300,-99.6703608969168
499956400,-99.5715432028122
499956500,-99.5266168396708
499956600,-99.5662335069086
499956700,-99.6703358099221
499956800,-99.7571792094599
499956900,-99.7644796473897
499957000,-99.6969776476
499957100,-99.6677385200937
499957200,-99.7362388190177
499957300,-99.8988038859305
499957400,-100.086418567828
499957500,-100.241463587951
499957600,-100.296093344195
499957700,-100.194531240788
499957800,-99.9779926686367
499957900,-99.7868302187987
499958000,-99.7140804869186
499958100,-99.7723555393019
499958200,-99.8397366656282
499958300,-99.7814505407149
499958400,-99.5393700140491
499958500,-99.1758796335921
499958600,-98.80314415397
499958700,-98.4877444358261
499958800,-98.3118915245302
499958900,-98.3744986172573
499959000,-98.7275356679457
499959100,-99.2555382478459
499959200,-99.6633273814136
499959300,-99.6849477727549
499959400,-99.3981305741436
499959500,-99.0697438568831
499959600,-98.8696278173957
499959700,-98.8027241303405
499959800,-98.8536553777955
499959900,-99.0089841458043
499960000,-99.2592095674966
499960100,-99.5408160755945
499960200,-99.7915628078697
499960300,-99.9742252880353
499960400,-100.018168600582
499960500,-99.8719869368118
499960600,-99.5993004605873
499960700,-99.394122126119
499960800,-99.381146296982
499960900,-99.5186651702684
499961000,-99.7081972603666
499961100,-99.8857230978278
499961200,-100.061901998501
499961300,-100.23837275885
499961400,-100.330012502476
499961500,-100.272615387554
499961600,-100.128799129173
499961700,-99.943558704022
499961800,-99.7570048084472
499961900,-99.5651324729185
499962000,-99.4024800195827
499962100,-99.285931616551
499962200,-99.2482755577332
499962300,-99.2615725735971
499962400,-99.3231362314849
499962500,-99.4183033390835
499962600,-99.5198041219931
499962700,-99.6150446466682
499962800,-99.6883718460899
499962900,-99.7256939580543
499963000,-99.7163720115255
499963100,-99.5838883648341
499963200,-99.3164626693496
499963300,-99.0197561148909
499963400,-98.8077992612728
499963500,-98.7584183042753
499963600,-98.8713580086621
499963700,-99.1046207588089
499963800,-99.4135848670354
499963900,-99.7348526033515
499964000,-99.95166779763
499964100,-99.9744070362476
499964200,-99.8317385404476
499964300,-99.6116049546799
499964400,-99.3128750491531
499964500,-98.9555885293368
499964600,-98.6950402983989
499964700,-98.7217038474193
499964800,-99.0537176667321
499964900,-99.4973030202376
499965000,-99.7243541084497
499965100,-99.6117513874303
499965200,-99.2970869438792
499965300,-99.0181586642596
499965400,-98.9092061535235
499965500,-99.0293451474999
499965600,-99.3674761944969
499965700,-99.8059774117682
499965800,-100.183170871357
499965900,-100.358875378439
499966000,-100.362565148693
499966100,-100.293655813478
499966200,-100.201686648261
499966300,-100.084588850328
499966400,-99.8728822520749
499966500,-99.5822728566842
499966600,-99.2816130316214
499966700,-99.0912748352358
499966800,-99.0975946857535
499966900,-99.3330706898229
499967000,-99.6935925947204
499967100,-99.9538651645721
499967200,-99.9279764721256
499967300,-99.6807420463105
499967400,-99.4221301225282
499967500,-99.2735455153915
499967600,-99.2251105579426
499967700,-99.2240081413494
499967800,-99.1981067654999
499967900,-99.1688699449063
499968000,-99.1278270377287
499968100,-99.0272493633832
499968200,-98.8981257567342
499968300,-98.8630475074717
499968400,-99.0340661071974
499968500,-99.4338272832176
499968600,-99.90479581233
499968700,-100.219081193736
499968800,-100.233511440107
499968900,-99.9770610414443
499969000,-99.5963239795185
499969100,-99.2286507576813
499969200,-98.9729195671224
499969300,-98.8681212378271
499969400,-98.922088343635
499969500,-99.1227455239021
499969600,-99.3465580270759
499969700,-99.4351663524932
499969800,-99.3265344236534
499969900,-99.0767713278087
499970000,-98.8808306563671
499970100,-98.8604810565111
499970200,-99.0337983302412
499970300,-99.3175513899179
499970400,-99.5196235963708
499970500,-99.5484617758959
499970600,-99.45034483207
499970700,-99.3819396573669
499970800,-99.4681858608244
499970900,-99.7137856283226
499971000,-99.9586375366368
499971100,-99.9913935691062
499971200,-99.7731699148046
499971300,-99.4755847548244
499971400,-99.2725536456058
499971500,-99.2312898576908
