Trace
Swept SA
A.14.62,N9000A
499995530,-104.899209899446
499995540,-104.407824761768
499995550,-104.089493401702
499995560,-104.095572673934
499995570,-104.470167798064
499995580,-105.111177908704
499995590,-105.771439214905
499995600,-106.197848549649
499995610,-106.246735429388
499995620,-106.036437532365
499995630,-105.740377851065
499995640,-105.438069216128
499995650,-105.17199953369
499995660,-104.98990597332
499995670,-104.929632687068
499995680,-104.993708793816
499995690,-105.154809817992
499995700,-105.371327728925
499995710,-105.614887171843
499995720,-105.901138011829
499995730,-106.211103266818
499995740,-106.524687125056
499995750,-106.832601350663
499995760,-107.105805755673
499995770,-107.259052323789
499995780,-107.201817817293
499995790,-106.865434103906
499995800,-106.379607978062
499995810,-105.965182892651
499995820,-105.716477478506
499995830,-105.583919394365
499995840,-105.469569280238
499995850,-105.319483606443
499995860,-105.13651605767
499995870,-104.999438220419
499995880,-104.876489155502
499995890,-104.755749613634
499995900,-104.620241129063
499995910,-104.531901873168
499995920,-104.558777097915
499995930,-104.679886744286
499995940,-104.86688767149
499995950,-105.030745825308
499995960,-105.098593763099
499995970,-105.059433996535
499995980,-104.985479969251
499995990,-105.037977891652
499996000,-105.249543771802
499996010,-105.586733298802
499996020,-105.835491201177
499996030,-105.846721876161
499996040,-105.569180990533
499996050,-105.116686855706
499996060,-104.739744950115
499996070,-104.542977658169
499996080,-104.581446102072
499996090,-104.786626000603
499996100,-105.048801048593
499996110,-105.30211264293
499996120,-105.422061184606
499996130,-105.433610766513
499996140,-105.37245001645
499996150,-105.261506663152
499996160,-105.143587388961
499996170,-104.928805684241
499996180,-104.614413233595
499996190,-104.334894824641
499996200,-104.204093207993
499996210,-104.258339316183
499996220,-104.401477839949
499996230,-104.450621185379
499996240,-104.355917099277
499996250,-104.272763079747
499996260,-104.363668266329
499996270,-104.623189810037
499996280,-105.012135837843
499996290,-105.311072595983
499996300,-105.28203597369
499996310,-104.918254804501
499996320,-104.401849570925
499996330,-104.018206770105
499996340,-103.939733997663
499996350,-104.144228976554
499996360,-104.5097187558
499996370,-104.743517103024
499996380,-104.715099600052
499996390,-104.519617370631
499996400,-104.296863389638
499996410,-104.157924651746
499996420,-104.113198708773
499996430,-104.152990692927
499996440,-104.213232054762
499996450,-104.278941244361
499996460,-104.450182044056
499996470,-104.825909885841
499996480,-105.356026818994
499996490,-105.771573815676
499996500,-105.771297973404
499996510,-105.316608066036
499996520,-104.766853765388
499996530,-104.399600687028
499996540,-104.24733105047
499996550,-104.210070724478
499996560,-104.175748390004
499996570,-104.164526718925
499996580,-104.230748110413
499996590,-104.342854713432
499996600,-104.445641341349
499996610,-104.47597434825
499996620,-104.505304886133
499996630,-104.643719573356
499996640,-104.96876112804
499996650,-105.412703832106
499996660,-105.757681546598
499996670,-105.791209891079
499996680,-105.473141255583
499996690,-105.028050742669
499996700,-104.724254837412
499996710,-104.740159080617
499996720,-105.039351325427
499996730,-105.439931146496
499996740,-105.663088078633
499996750,-105.585813566979
499996760,-105.364492639532
499996770,-105.255150700547
499996780,-105.276379931775
499996790,-105.226503615327
499996800,-104.900806192262
499996810,-104.394237475555
499996820,-103.942363750903
499996830,-103.770401463717
499996840,-103.928359909887
499996850,-104.266857571435
499996860,-104.470502857764
499996870,-104.357743651112
499996880,-104.110643239
499996890,-103.986427529381
499996900,-104.096747201376
499996910,-104.350324215714
499996920,-104.62496572493
499996930,-104.816276636544
499996940,-104.887085926834
499996950,-104.820210745324
499996960,-104.680518699502
499996970,-104.552004983042
499996980,-104.526968459431
499996990,-104.612877010579
499997000,-104.766869220017
499997010,-104.866904230963
499997020,-104.831346899826
499997030,-104.688309340703
499997040,-104.579968651228
499997050,-104.631827366576
499997060,-104.833948719179
499997070,-105.054917342866
499997080,-105.086863785789
499997090,-104.825971678452
499997100,-104.375528072799
499997110,-103.95440882203
499997120,-103.662546510139
499997130,-103.550598736323
499997140,-103.623118619347
499997150,-103.844082748761
499997160,-104.151992823406
499997170,-104.474826494772
499997180,-104.705768487652
499997190,-104.835069456095
499997200,-104.923977720144
499997210,-105.03476551455
499997220,-105.137570880054
499997230,-105.04732594498
499997240,-104.668143449073
499997250,-104.141161769101
499997260,-103.703776406168
499997270,-103.473417476368
499997280,-103.447956429526
499997290,-103.514765835718
499997300,-103.564610132657
499997310,-103.57147793722
499997320,-103.567344645005
499997330,-103.627494581574
499997340,-103.745833004819
499997350,-103.908098012505
499997360,-104.090545082071
499997370,-104.255077378853
499997380,-104.398507707733
499997390,-104.545789655581
499997400,-104.73241838446
499997410,-104.933688647233
499997420,-105.07437920523
499997430,-105.034770197985
499997440,-104.818763347288
499997450,-104.544683804853
499997460,-104.34746477895
499997470,-104.260721100794
499997480,-104.149085343946
499997490,-103.902357421247
499997500,-103.63979770495
499997510,-103.549925380638
499997520,-103.736183548419
499997530,-104.202355350033
499997540,-104.637824760606
499997550,-104.716501726332
499997560,-104.692088194783
499997570,-104.820205660961
499997580,-104.780686752412
499997590,-104.372869982444
499997600,-104.03532828959
499997610,-104.087946306543
499997620,-104.372009924212
499997630,-104.464000232803
499997640,-104.049568020763
499997650,-103.641548607072
499997660,-103.617808838945
499997670,-103.605382583315
499997680,-103.002638499451
499997690,-102.359859048665
499997700,-102.653349021812
499997710,-103.02485235358
499997720,-102.26962330005
499997730,-101.717081317548
499997740,-101.874319595438
499997750,-101.571962282495
499997760,-100.795004968641
499997770,-100.190876738665
499997780,-99.7163032177876
499997790,-99.4332400876755
499997800,-98.7586450975051
499997810,-97.2898545944829
499997820,-96.0127756627748
499997830,-95.7860451171638
499997840,-95.7610868906245
499997850,-94.9465709186667
499997860,-93.6942754890185
499997870,-92.5750050131865
499997880,-91.6257836434024
499997890,-90.9353944159265
499997900,-90.4318590089645
499997910,-89.7378382662279
499997920,-88.7882759838551
499997930,-87.9087669998238
499997940,-87.1561622869129
499997950,-86.4599667136443
499997960,-85.7445096151451
499997970,-84.9209968305467
499997980,-84.0465999445126
499997990,-83.2975408545664
499998000,-82.6307438116458
499998010,-81.8941293714893
499998020,-81.1246862114662
499998030,-80.4295390733274
499998040,-79.7705014202946
499998050,-79.058969845027
499998060,-78.3340664618496
499998070,-77.6644550415296
499998080,-76.9982346909879
499998090,-76.2940248759914
499998100,-75.5961229055103
499998110,-74.9600278225024
499998120,-74.3591600814722
499998130,-73.7231654214998
499998140,-73.0574101494807
499998150,-72.4041995063848
499998160,-71.7713372271949
499998170,-71.1570874045627
499998180,-70.5656443253004
499998190,-69.9769275731415
499998200,-69.3856134756384
499998210,-68.7778866600824
499998220,-68.1761649386639
499998230,-67.5930478889478
499998240,-67.0300596826593
499998250,-66.4883295848816
499998260,-65.9285242563182
499998270,-65.3619906752321
499998280,-64.7923849692267
499998290,-64.2579277010008
499998300,-63.7330616757165
499998310,-63.2054780792162
499998320,-62.6703333498147
499998330,-62.1408822740877
499998340,-61.6266355143592
499998350,-61.1191221129396
499998360,-60.6183995942003
499998370,-60.1176106102986
499998380,-59.6290158869261
499998390,-59.1437951779939
499998400,-58.6575870315729
499998410,-58.1706979014672
499998420,-57.6889995710097
499998430,-57.2199732559052
499998440,-56.7597645945339
499998450,-56.3100022890899
499998460,-55.8512391896896
499998470,-55.404907796856
499998480,-54.948259842366
499998490,-54.5051948647489
499998500,-54.0604259137193
499998510,-53.6307051707373
499998520,-53.2083124233237
499998530,-52.7836795653212
499998540,-52.369854534019
499998550,-51.9467054886947
499998560,-51.5379873432632
499998570,-51.1302966890649
499998580,-50.7269687628528
499998590,-50.3313386399855
499998600,-49.9296937420208
499998610,-49.5424447999867
499998620,-49.1551395570864
499998630,-48.7725294722117
499998640,-48.4007565658601
499998650,-48.0245208910585
499998660,-47.6532542600924
499998670,-47.2838775316723
499998680,-46.910816372202
499998690,-46.5567551797166
499998700,-46.204906438992
499998710,-45.8522104888833
499998720,-45.5089601428447
499998730,-45.1632532892404
499998740,-44.817832191706
499998750,-44.4827627469468
499998760,-44.1487124765176
499998770,-43.8134947860814
499998780,-43.4914806630288
499998790,-43.1677290044349
499998800,-42.84526019174
499998810,-42.5334288736411
499998820,-42.2213547123876
499998830,-41.9082229515024
499998840,-41.6039551883092
499998850,-41.3022132879164
499998860,-40.9998474901075
499998870,-40.704254676499
499998880,-40.4148081165372
499998890,-40.1234556764433
499998900,-39.8343897644317
499998910,-39.5545449096578
499998920,-39.2755295154026
499998930,-38.9967026609441
499998940,-38.7236850670682
499998950,-38.4547416960613
499998960,-38.1879096436641
499998970,-37.9203222407866
499998980,-37.6619027255601
499998990,-37.4064627585993
499999000,-37.1512103274277
499999010,-36.8962407267103
499999020,-36.6501933101067
499999030,-36.4054467143053
499999040,-36.162924984078
499999050,-35.9204219721018
499999060,-35.6856713050343
499999070,-35.4531078875988
499999080,-35.2223743943252
499999090,-34.9921683941759
499999100,-34.7655842699849
499999110,-34.5462234069292
499999120,-34.3273343602156
499999130,-34.110443105292
499999140,-33.8940618501808
499999150,-33.6860359573923
499999160,-33.4788773980178
499999170,-33.2741701424984
499999180,-33.0718952562952
499999190,-32.870168193911
499999200,-32.6753630682186
499999210,-32.4819532295752
499999220,-32.2911654832439
499999230,-32.1028672594065
499999240,-31.9143034840086
499999250,-31.732795256811
499999260,-31.5540586193042
499999270,-31.376415540114
499999280,-31.2021106641631
499999290,-31.0291638844832
499999300,-30.8585185684651
499999310,-30.6937568961708
499999320,-30.5301084915644
499999330,-30.3687609867751
499999340,-30.2103175523948
499999350,-30.0541751398516
499999360,-29.8985418911124
499999370,-29.7490572216281
499999380,-29.6016095848382
499999390,-29.4557272050072
499999400,-29.312258944692
499999410,-29.1719589708661
499999420,-29.0340355008949
499999430,-28.8970546196634
499999440,-28.7651100401967
499999450,-28.6361447118492
499999460,-28.5082172895332
499999470,-28.3835335927113
499999480,-28.261169667333
499999490,-28.1407288708362
499999500,-28.0232684834617
499999510,-27.906355186582
499999520,-27.7952695066826
499999530,-27.6854478922563
499999540,-27.5780773707103
499999550,-27.4734041908482
499999560,-27.3710128082658
499999570,-27.2703571025908
499999580,-27.1730010919472
499999590,-27.0778523396731
499999600,-26.9850795220465
499999610,-26.8945704088535
499999620,-26.8070598014293
499999630,-26.7222836088281
499999640,-26.6400538759386
499999650,-26.5591444634651
499999660,-26.4820632820636
499999670,-26.4062837422524
499999680,-26.3333141764981
499999690,-26.2626264874532
499999700,-26.194108164596
499999710,-26.1293239424468
499999720,-26.0658597319684
499999730,-26.0048665718384
499999740,-25.9463059516076
499999750,-25.8895561758247
499999760,-25.8357671290383
499999770,-25.78526020262
499999780,-25.736752248817
499999790,-25.6908275832389
499999800,-25.646431249577
499999810,-25.6046749076858
499999820,-25.5657098473832
499999830,-25.5287632554876
499999840,-25.4944001853132
499999850,-25.462602001054
499999860,-25.4327280381196
499999870,-25.405380715925
499999880,-25.3807494990779
499999890,-25.3584006662683
499999900,-25.338333500406
499999910,-25.3210952673924
499999920,-25.3052715814297
499999930,-25.2922206193746
499999940,-25.2819608606009
499999950,-25.2735302093421
499999960,-25.2679097954391
499999970,-25.2643643825153
499999980,-25.2633272905332
499999990,-25.264703856332
500000000,-25.2685134432905
500000010,-25.2746050097302
500000020,-25.283394213025
500000030,-25.2942764445312
500000040,-25.3072896894213
500000050,-25.323094648754
500000060,-25.3413130864076
500000070,-25.3610031885087
500000080,-25.3840688872869
500000090,-25.4092283650799
500000100,-25.4367263908164
500000110,-25.4669025765389
500000120,-25.4993227629215
500000130,-25.5339685125265
500000140,-25.5715001036529
500000150,-25.6112382034447
500000160,-25.6529188584868
500000170,-25.6973719911368
500000180,-25.7444659466418
500000190,-25.7931057368713
500000200,-25.844254098804
500000210,-25.8973454347977
500000220,-25.9544155885873
500000230,-26.0135799175896
500000240,-26.0756858860055
500000250,-26.1389991773689
500000260,-26.2046697974305
500000270,-26.2731696173583
500000280,-26.3435172359302
500000290,-26.4168263272299
500000300,-26.4929833060675
500000310,-26.5711393696211
500000320,-26.6519547871751
500000330,-26.7347128174165
500000340,-26.82037518698
500000350,-26.9073196101557
500000360,-26.9981497597019
500000370,-27.0913563367865
500000380,-27.187165371147
500000390,-27.2848792320086
500000400,-27.3854598229196
500000410,-27.4884544155629
500000420,-27.5932220513603
500000430,-27.7013845365788
500000440,-27.8118666896067
500000450,-27.9231599174671
500000460,-28.0388474556786
500000470,-28.1574205823441
500000480,-28.277785377397
500000490,-28.4009979694861
500000500,-28.5260590877671
500000510,-28.6540810929081
500000520,-28.7845736069392
500000530,-28.915009544884
500000540,-29.0530649266683
500000550,-29.192101514846
500000560,-29.3326655739789
500000570,-29.4765675420279
500000580,-29.6228272710347
500000590,-29.7712181234035
500000600,-29.9204956527165
500000610,-30.0755440467948
500000620,-30.2323653770602
500000630,-30.3913740413542
500000640,-30.5528159570271
500000650,-30.7172382027546
500000660,-30.8833760487709
500000670,-31.0519845732353
500000680,-31.2266287320706
500000690,-31.4019329041321
500000700,-31.5795567882369
500000710,-31.7599533147045
500000720,-31.939085932658
500000730,-32.1283844091565
500000740,-32.3178522449033
500000750,-32.5091120490883
500000760,-32.7030123746349
500000770,-32.8974223222161
500000780,-33.0977720257861
500000790,-33.3015353793565
500000800,-33.5072040419598
500000810,-33.716116769276
500000820,-33.9244441996917
500000830,-34.1385068047878
500000840,-34.3565104357178
500000850,-34.5761545749147
500000860,-34.7971372443113
500000870,-35.0196858540567
500000880,-35.2518724594402
500000890,-35.4837755865717
500000900,-35.7180552083774
500000910,-35.9515419359157
500000920,-36.193120098869
500000930,-36.4366795169234
500000940,-36.6825764688253
500000950,-36.9285497501246
500000960,-37.1820667631302
500000970,-37.4397315474915
500000980,-37.6980580413504
500000990,-37.9534412051252
500001000,-38.2222912521402
500001010,-38.4908201783244
500001020,-38.761141578073
500001030,-39.0317638448029
500001040,-39.3121570859065
500001050,-39.5927368666947
500001060,-39.8736190326144
500001070,-40.1587633313742
500001080,-40.4520372028074
500001090,-40.7447073282433
500001100,-41.03637833279
500001110,-41.3414404127435
500001120,-41.6454838154837
500001130,-41.9478287193754
500001140,-42.2593212718404
500001150,-42.5730779382637
500001160,-42.8863601274166
500001170,-43.2051852840779
500001180,-43.5333294019597
500001190,-43.857138747007
500001200,-44.1878321291719
500001210,-44.5254478829977
500001220,-44.8615131175916
500001230,-45.2024651167413
500001240,-45.5505067476408
500001250,-45.8953806863554
500001260,-46.2460812555791
500001270,-46.6049905945671
500001280,-46.9572956791224
500001290,-47.3261174034101
500001300,-47.6957553585062
500001310,-48.0628648881177
500001320,-48.4424224914136
500001330,-48.8215052240651
500001340,-49.2018163284794
500001350,-49.593939081705
500001360,-49.9757610824387
500001370,-50.3740079531191
500001380,-50.7719871842446
500001390,-51.1716433093508
500001400,-51.5860439576233
500001410,-51.9958964890137
500001420,-52.4167597886256
500001430,-52.8337868916872
500001440,-53.256226463053
500001450,-53.6899485938435
500001460,-54.1179999582061
500001470,-54.557614427196
500001480,-54.99207288762
500001490,-55.442092256164
500001500,-55.8937187615963
500001510,-56.3552855809299
500001520,-56.8161302477686
500001530,-57.2734582147349
500001540,-57.7430807781781
500001550,-58.2156653457401
500001560,-58.7061335678879
500001570,-59.1857715854284
500001580,-59.6817890530325
500001590,-60.1719968922725
500001600,-60.6766863680468
500001610,-61.1721671145966
500001620,-61.6844483297581
500001630,-62.1963296945032
500001640,-62.7297834419147
500001650,-63.2539195562395
500001660,-63.7861377969356
500001670,-64.3169257360866
500001680,-64.8584244974184
500001690,-65.4047155252104
500001700,-65.9591312746782
500001710,-66.5313644336183
500001720,-67.1062295588736
500001730,-67.6815303001812
500001740,-68.2431757585945
500001750,-68.8331856923379
500001760,-69.4300754412117
500001770,-70.0182060680045
500001780,-70.6085386362881
500001790,-71.2111521493029
500001800,-71.8419651150028
500001810,-72.4787973472443
500001820,-73.1293205770738
500001830,-73.7835990650878
500001840,-74.4029013654771
500001850,-75.0135363689423
500001860,-75.6643399010389
500001870,-76.3435658081167
500001880,-77.0171048530544
500001890,-77.7040417789454
500001900,-78.4433835224212
500001910,-79.1842819060803
500001920,-79.8222473145939
500001930,-80.4166039309439
500001940,-81.1372963837084
500001950,-82.0031887719649
500001960,-82.8231529592069
500001970,-83.4806455216779
500001980,-84.0898005053151
500001990,-84.8259650312022
500002000,-85.6641636106431
500002010,-86.541440782953
500002020,-87.3622979868252
500002030,-88.0492355376893
500002040,-88.6922576746646
500002050,-89.5838872135889
500002060,-90.5235105652833
500002070,-91.1846942094856
500002080,-91.8487909163138
500002090,-92.9041499047054
500002100,-93.9272530103341
500002110,-94.4529825565288
500002120,-95.0125714039543
500002130,-96.0200472916522
500002140,-97.1642569705401
500002150,-97.644771286765
500002160,-97.7950923425574
500002170,-98.5264516556646
500002180,-99.7730077122761
500002190,-100.262141907631
500002200,-100.041750693755
500002210,-100.641875328901
500002220,-101.799592707436
500002230,-102.418283174959
500002240,-102.730571437016
500002250,-103.209592239844
500002260,-103.671685626067
500002270,-104.489419408471
500002280,-105.51164329815
500002290,-105.492664449901
500002300,-105.097547831043
500002310,-105.273736561987
500002320,-105.088296537461
500002330,-104.517638470307
500002340,-104.371361793583
500002350,-104.357637522049
500002360,-104.00993084572
500002370,-103.807547714244
500002380,-103.945491585646
500002390,-104.207804584711
500002400,-104.503434783577
500002410,-104.767741231411
500002420,-104.917135270021
500002430,-105.024026683169
500002440,-105.025580966486
500002450,-104.873008901159
500002460,-104.677513230443
500002470,-104.531649869635
500002480,-104.491990589991
500002490,-104.598294422816
500002500,-104.811783847039
500002510,-105.02649257167
500002520,-105.134255192184
500002530,-105.053231971185
500002540,-104.831650191446
500002550,-104.569852527085
500002560,-104.269407227695
500002570,-103.908433542279
500002580,-103.574507763125
500002590,-103.368175285933
500002600,-103.286820431983
500002610,-103.264505613733
500002620,-103.236610300375
500002630,-103.22151719536
500002640,-103.309293944782
500002650,-103.556875641525
500002660,-103.965563957273
500002670,-104.46289793179
500002680,-104.920142896636
500002690,-105.166236507656
500002700,-105.05608165503
500002710,-104.645701844044
500002720,-104.162485497184
500002730,-103.814182446636
500002740,-103.649957353435
500002750,-103.660257843585
500002760,-103.80791096376
500002770,-104.011502567647
500002780,-104.245611836132
500002790,-104.515375364355
500002800,-104.794963272114
500002810,-105.049683376105
500002820,-105.197191985337
500002830,-105.176416583353
500002840,-105.053316742637
500002850,-104.976099177997
500002860,-104.991104453564
500002870,-105.035518313961
500002880,-105.04292176552
500002890,-105.04680586774
500002900,-105.13222053461
500002910,-105.339210744523
500002920,-105.535940290129
500002930,-105.521065942191
500002940,-105.296876273158
500002950,-105.102578757791
500002960,-105.072802503734
500002970,-105.128815365942
500002980,-105.115129244089
500002990,-104.906504661261
500003000,-104.548562484509
500003010,-104.224635405471
500003020,-104.044601192298
500003030,-104.000874336106
500003040,-104.068404742684
500003050,-104.231496012145
500003060,-104.407423528522
500003070,-104.498480739838
500003080,-104.507466336772
500003090,-104.474457432252
500003100,-104.507719369774
500003110,-104.604239492861
500003120,-104.716152194218
500003130,-104.807810059863
500003140,-104.867929963548
500003150,-104.86690650844
500003160,-104.766722637352
500003170,-104.5765829491
500003180,-104.396786824588
500003190,-104.285874118255
500003200,-104.19902604746
500003210,-104.087936808167
500003220,-103.974360183306
500003230,-103.947607713817
500003240,-104.049660017483
500003250,-104.159935041097
500003260,-104.119138488443
500003270,-103.90607913756
500003280,-103.679087247866
500003290,-103.592571917038
500003300,-103.681119811561
500003310,-103.874650957827
500003320,-104.0471539997
500003330,-104.103178036946
500003340,-104.025567098184
500003350,-103.874475156318
500003360,-103.702751187289
500003370,-103.577452435259
500003380,-103.546043439592
500003390,-103.682838734163
500003400,-104.007664937524
500003410,-104.495185961344
500003420,-105.086333711412
500003430,-105.62200146323
500003440,-105.942847890819
500003450,-105.972374737781
500003460,-105.743611343588
500003470,-105.435361996334
500003480,-105.161324084049
500003490,-104.931362876379
500003500,-104.754799329602
500003510,-104.615211590175
500003520,-104.492854363997
500003530,-104.41582568239
500003540,-104.338984902966
500003550,-104.242886575652
500003560,-104.175124161786
500003570,-104.130153269262
500003580,-104.136754495239
500003590,-104.235424805237
500003600,-104.382676486054
500003610,-104.5703622113
500003620,-104.806551228874
500003630,-104.977506460078
500003640,-105.068993989092
500003650,-105.130664660508
500003660,-105.136892527666
500003670,-105.146708806027
500003680,-105.140179441726
500003690,-105.078713484847
500003700,-105.047769360512
500003710,-105.062366196927
500003720,-105.135441772229
500003730,-105.261521539946
500003740,-105.418159093939
500003750,-105.542205319908
500003760,-105.567338707642
500003770,-105.396822351928
500003780,-105.088044929228
500003790,-104.832989087422
500003800,-104.71253220963
500003810,-104.74456260331
500003820,-104.844614334223
500003830,-104.929684009768
500003840,-105.015317488644
500003850,-105.111121105472
500003860,-105.142921980271
500003870,-105.05955880118
500003880,-104.844332376863
500003890,-104.553488124585
500003900,-104.273401449477
500003910,-104.089594955536
500003920,-104.060203797717
500003930,-104.141938284437
500003940,-104.301450780293
500003950,-104.443275970712
500003960,-104.528466793683
500003970,-104.561752372119
500003980,-104.549196554156
500003990,-104.483736981226
500004000,-104.300360115559
500004010,-103.991069393061
500004020,-103.699946481051
500004030,-103.552003216315
500004040,-103.612216517219
500004050,-103.807299314274
500004060,-104.047857574072
500004070,-104.289954178695
500004080,-104.457388595315
500004090,-104.466690442585
500004100,-104.230535231218
500004110,-103.813514663805
500004120,-103.345887321034
500004130,-103.027257743573
500004140,-102.942972079424
500004150,-103.07727044524
500004160,-103.334828874016
500004170,-103.593105459916
500004180,-103.800060198443
500004190,-103.951656349608
500004200,-104.093843093325
500004210,-104.246035406013
500004220,-104.370881144912
500004230,-104.465871784182
500004240,-104.522345626666
500004250,-104.579280882418
500004260,-104.641416004776
500004270,-104.66301392364
500004280,-104.606647637089
500004290,-104.505724766045
500004300,-104.469195353883
500004310,-104.572209535639
500004320,-104.80064034346
500004330,-104.940017337744
500004340,-104.803874994916
500004350,-104.450997063467
500004360,-104.028189316734
500004370,-103.67365378843
500004380,-103.442299695061
500004390,-103.365082181099
500004400,-103.481873364712
500004410,-103.795323357566
500004420,-104.245164763048
500004430,-104.690768315549
500004440,-105.019287883921
500004450,-105.218075285125
500004460,-105.412346172052
500004470,-105.705133788717
500004480,-105.983873640788
500004490,-106.075589942235
500004500,-105.944873895523
500004510,-105.729733740737
500004520,-105.551575197216
500004530,-105.39591342156
500004540,-105.155105921455
500004550,-104.810680126644
500004560,-104.401519722654
500004570,-104.028003032327
500004580,-103.759266233731
500004590,-103.603241247642
500004600,-103.579740973439
500004610,-103.731057769601
500004620,-104.08354236947
500004630,-104.585451279046
500004640,-105.124730153811
500004650,-105.574250582829
500004660,-105.901642491271
500004670,-105.989551011296
500004680,-105.784391757149
500004690,-105.359498898829
500004700,-104.902003052034
500004710,-104.535033556058
500004720,-104.285971651946
500004730,-104.109859083638
500004740,-103.999742398885
500004750,-103.994894831155
500004760,-104.182464496098
500004770,-104.577299073889
500004780,-105.086153226178
500004790,-105.536863090784
500004800,-105.784138843032
500004810,-105.832939512477
500004820,-105.817185579735
500004830,-105.863871622279
500004840,-105.975153486496
500004850,-106.04789200608
500004860,-106.006493576362
500004870,-105.850842293611
500004880,-105.586229565228
500004890,-105.273576370887
500004900,-104.928706300449
500004910,-104.599443085958
500004920,-104.37491016823
500004930,-104.338905394545
500004940,-104.51970187512
500004950,-104.848145860914
500004960,-105.161785974493
500004970,-105.334465609273
500004980,-105.413947971433
500004990,-105.499177427414
500005000,-105.611574413055
