Trace
Swept SA
A.14.62,N9000A
499955000,-99.7724724875626
499955100,-100.094514826131
499955200,-100.319913378615
499955300,-100.406006627675
499955400,-100.440141562388
499955500,-100.436935833599
499955600,-100.407158801741
499955700,-100.255007059354
499955800,-99.9616691503036
499955900,-99.5933584230038
499956000,-99.2766530714429
499956100,-99.0933367840555
499956200,-99.0245833619151
499956300,-99.0148351633924
499956400,-99.058478100122
499956500,-99.1855900637975
499956600,-99.4306969699964
499956700,-99.7116680003417
499956800,-99.9210403302223
499956900,-100.042435049393
499957000,-100.188786797108
499957100,-100.455540645896
499957200,-100.763261723041
499957300,-100.914368980302
499957400,-100.762144849868
499957500,-100.406881042303
499957600,-100.064724166919
499957700,-99.8845644484018
499957800,-99.8699924995751
499957900,-99.9287709351076
499958000,-99.997554640242
499958100,-100.070119292988
499958200,-100.132228443145
499958300,-100.149956902287
499958400,-100.07052334689
499958500,-99.942664096086
499958600,-99.8831630093965
499958700,-99.9704140323014
499958800,-100.215599032942
499958900,-100.472099502243
499959000,-100.565334256118
499959100,-100.425890788916
499959200,-100.151389562093
499959300,-99.8747186935254
499959400,-99.6230140612465
499959500,-99.4175251839309
499959600,-99.3087381430012
499959700,-99.3485708434969
499959800,-99.5309083499046
499959900,-99.7158628929211
499960000,-99.7248979861056
499960100,-99.61201953216
499960200,-99.5337531550197
499960300,-99.577536955037
499960400,-99.6403660705452
499960500,-99.591247978868
499960600,-99.4595851276161
499960700,-99.3488729548518
499960800,-99.3059633757222
499960900,-99.2696150381847
499961000,-99.148085239636
499961100,-98.9316282243026
499961200,-98.7466907212058
499961300,-98.6997673261326
499961400,-98.771421453593
499961500,-98.9029605138123
499961600,-99.0450561661412
499961700,-99.1279846626447
499961800,-99.1572814989486
499961900,-99.1374051656705
499962000,-99.1167603156718
499962100,-99.1287701179946
499962200,-99.1455866730963
499962300,-99.1140041010672
499962400,-98.9870400793339
499962500,-98.7973595387159
499962600,-98.6094458676076
499962700,-98.4939112116759
499962800,-98.5012738519544
499962900,-98.7034757723014
499963000,-99.1226274008854
499963100,-99.6776257165594
499963200,-100.216600568195
499963300,-100.564830252071
499963400,-100.626551470165
499963500,-100.479438652131
499963600,-100.325614361164
499963700,-100.258691551136
499963800,-100.284010085171
499963900,-100.325907169148
499964000,-100.324612948542
499964100,-100.196244658736
499964200,-99.9363377995474
499964300,-99.6154359275733
499964400,-99.373343032081
499964500,-99.3368680088173
499964600,-99.5220375411594
499964700,-99.8034814229512
499964800,-100.008198821045
499964900,-100.013478933573
499965000,-99.8194196585828
499965100,-99.589478625005
499965200,-99.4903793932497
499965300,-99.5885105584315
499965400,-99.7978454196501
499965500,-99.9372053255727
499965600,-99.8923069890077
499965700,-99.6730663880423
499965800,-99.4195862090955
499965900,-99.1735134503982
499966000,-98.9160903421806
499966100,-98.6040424380985
499966200,-98.2665137902289
499966300,-98.0273287733551
499966400,-97.9765197418272
499966500,-98.1422283811358
499966600,-98.4177588756269
499966700,-98.6591296177677
499966800,-98.800966778154
499966900,-98.8940883927093
499967000,-99.0086617110679
499967100,-99.1372247550367
499967200,-99.2006799955071
499967300,-99.2042434408157
499967400,-99.1798367273723
499967500,-99.1570971602924
499967600,-99.0833477151134
499967700,-98.9033378127071
499967800,-98.6843672275157
499967900,-98.5464464785723
499968000,-98.5028187705186
499968100,-98.5102625127497
499968200,-98.5260996110023
499968300,-98.5814936648129
499968400,-98.7064673218926
499968500,-98.8328422103567
499968600,-98.8388941303749
499968700,-98.6538697821188
499968800,-98.4078568388699
499968900,-98.2783197567269
499969000,-98.3561353061668
499969100,-98.556773934766
499969200,-98.6705977940542
499969300,-98.5697562397339
499969400,-98.386031188863
499969500,-98.335905736615
499969600,-98.5396819745787
499969700,-98.9402249394504
499969800,-99.3279260576214
499969900,-99.4504102570903
499970000,-99.2533960232469
499970100,-98.9321165071651
499970200,-98.7494413535833
499970300,-98.8667832353365
499970400,-99.2141738675644
499970500,-99.5936807556854
499970600,-99.7810778787051
499970700,-99.7404636323014
499970800,-99.5533388010354
499970900,-99.2870115732748
499971000,-98.9945742794549
499971100,-98.7251050568646
499971200,-98.5501005624023
499971300,-98.5461890309906
499971400,-98.7626206645349
499971500,-99.2023376462198
499971600,-99.7797930603096
499971700,-100.28942696827
499971800,-100.520543174371
499971900,-100.465635574646
499972000,-100.233589897229
499972100,-99.9983171128946
499972200,-99.817596809395
499972300,-99.6673597168327
499972400,-99.472352981962
499972500,-99.204655473946
499972600,-98.9291412032027
499972700,-98.7523072107007
499972800,-98.7675870928186
499972900,-98.9894012302251
499973000,-99.3238439362532
499973100,-99.6799712185681
499973200,-100.040177376689
499973300,-100.415815921519
499973400,-100.739157280134
499973500,-100.95452224216
499973600,-101.067328875624
499973700,-101.121385381945
499973800,-101.01481145166
499973900,-100.590375534056
499974000,-99.8379449334076
499974100,-99.031588809842
499974200,-98.4548928592579
499974300,-98.2226236527875
499974400,-98.3080324160029
499974500,-98.5730971421405
499974600,-98.8442121415976
499974700,-98.9191415187611
499974800,-98.7315422132326
499974900,-98.3721093164788
499975000,-98.0213886203739
499975100,-97.8081196766217
499975200,-97.7864135998121
499975300,-97.929231341417
499975400,-98.1825118551079
499975500,-98.4919536376571
499975600,-98.8096014444857
499975700,-99.0603481081224
499975800,-99.1740250458696
499975900,-99.1208024403102
499976000,-98.961581986447
499976100,-98.799418826999
499976200,-98.7376629409291
499976300,-98.8581023538015
499976400,-99.1217226474079
499976500,-99.3423135836132
499976600,-99.3745897191902
499976700,-99.1865183755936
499976800,-98.9221567442903
499976900,-98.7672950766519
499977000,-98.719827595611
499977100,-98.6390061632459
499977200,-98.5118631649952
499977300,-98.4969978906855
499977400,-98.6912356675269
499977500,-99.0088074410664
499977600,-99.4047602626195
499977700,-99.8929077142073
499977800,-100.305082228346
499977900,-100.280922896587
499978000,-99.971627034858
499978100,-99.7139829047261
499978200,-99.5822221539471
499978300,-99.4380608990248
499978400,-99.1747838137527
499978500,-98.8384310823359
499978600,-98.6133779308131
499978700,-98.5770102492838
499978800,-98.6673199585346
499978900,-98.7417205746769
499979000,-98.7741500509273
499979100,-98.9315210871462
499979200,-99.075090402246
499979300,-98.8497331319162
499979400,-98.5042501118819
499979500,-98.5141303072232
499979600,-98.7367855172562
499979700,-98.9344395568921
499979800,-99.3168834030433
499979900,-99.5158603672207
499980000,-98.7652134942306
499980100,-97.6525209282718
499980200,-97.303129061705
499980300,-97.5058067971645
499980400,-97.4041589670294
499980500,-96.6900684570095
499980600,-96.3434875618527
499980700,-96.3750477962533
499980800,-96.2483395490298
499980900,-95.7247820560529
499981000,-95.2709740463687
499981100,-94.714346420942
499981200,-93.8720487077271
499981300,-93.1815050653567
499981400,-92.9459151510683
499981500,-92.8150913229201
499981600,-92.2365878919396
499981700,-91.3578531340983
499981800,-90.7298348270116
499981900,-90.2326387734419
499982000,-89.7416748728286
499982100,-89.3567979950409
499982200,-89.0098058268453
499982300,-88.4088729828594
499982400,-87.5786232167427
499982500,-86.9099552778097
499982600,-86.4034371418129
499982700,-85.9427646454992
499982800,-85.5138890373486
499982900,-85.1419261800224
499983000,-84.6579728903249
499983100,-83.9413012391865
499983200,-83.2428307965231
499983300,-82.7743061261831
499983400,-82.4455630614526
499983500,-82.0089745104673
499983600,-81.393984515968
499983700,-80.7735661162807
499983800,-80.2662075937826
499983900,-79.8531931387562
499984000,-79.4281813855724
499984100,-78.9131344981702
499984200,-78.358590493589
499984300,-77.8815072833252
499984400,-77.4897826818433
499984500,-77.0735336628955
499984600,-76.5652545096875
499984700,-76.0517609995444
499984800,-75.6060310531685
499984900,-75.1901274098588
499985000,-74.7383852311605
499985100,-74.2627052115537
499985200,-73.8153420873848
499985300,-73.4015765279502
499985400,-73.0094976402785
499985500,-72.598451430682
499985600,-72.1641436561247
499985700,-71.7314747927001
499985800,-71.3193753095021
499985900,-70.9245825684674
499986000,-70.5171183219786
499986100,-70.1021196219052
499986200,-69.704298675982
499986300,-69.3259438064859
499986400,-68.9659977726956
499986500,-68.6005977265246
499986600,-68.2175512340427
499986700,-67.8266135427606
499986800,-67.4347395617939
499986900,-67.0666838187777
499987000,-66.7167241683963
499987100,-66.3622705929026
499987200,-66.0107528502557
499987300,-65.6628981651142
499987400,-65.3192460346301
499987500,-64.9815996574127
499987600,-64.6407497443177
499987700,-64.2979456502505
499987800,-63.9684006269818
499987900,-63.6326792467937
499988000,-63.2871483643706
499988100,-62.9513343334769
499988200,-62.6336966971702
499988300,-62.3345153417783
499988400,-62.0457400614385
499988500,-61.7475047850751
499988600,-61.4344668695006
499988700,-61.1248437320477
499988800,-60.8298454799706
499988900,-60.5393638942051
499989000,-60.2490305470384
499989100,-59.9606916612895
499989200,-59.6695792105104
499989300,-59.3798730627175
499989400,-59.0997634318664
499989500,-58.825248825488
499989600,-58.5536619610183
499989700,-58.2813662672477
499989800,-58.0182986866178
499989900,-57.7579043737663
499990000,-57.4995057569134
499990100,-57.2446252467029
499990200,-56.994966181454
499990300,-56.7423730477251
499990400,-56.4905868488917
499990500,-56.2427126144023
499990600,-56.0061672811302
499990700,-55.7702792882325
499990800,-55.5352424944312
499990900,-55.2984658199464
499991000,-55.0719673926825
499991100,-54.8491463713088
499991200,-54.6268628433777
499991300,-54.4021700529298
499991400,-54.1813818430262
499991500,-53.9647601914049
499991600,-53.7502359459128
499991700,-53.5388477264564
499991800,-53.3300286311354
499991900,-53.1300749499496
499992000,-52.9346377465376
499992100,-52.7404676796731
499992200,-52.5457161168634
499992300,-52.3475760441568
499992400,-52.1538391429717
499992500,-51.9658839251618
499992600,-51.781636988605
499992700,-51.6022419156402
499992800,-51.424782271967
499992900,-51.2497629447867
499993000,-51.0773227980692
499993100,-50.9048692774366
499993200,-50.7349485266784
499993300,-50.568708049903
499993400,-50.4054231403026
499993500,-50.2447922817716
499993600,-50.0886464896762
499993700,-49.933898653283
499993800,-49.7812084029183
499993900,-49.6317617766279
499994000,-49.484766446309
499994100,-49.3392793543846
499994200,-49.1966833404094
499994300,-49.0601896854143
499994400,-48.9248313426684
499994500,-48.7915842156185
499994600,-48.6610923283498
499994700,-48.5326390217969
499994800,-48.406917495303
499994900,-48.2834945059542
499995000,-48.1647237943937
499995100,-48.0471258679447
499995200,-47.9312685102569
499995300,-47.8178071031799
499995400,-47.7059493652274
499995500,-47.5960912241101
499995600,-47.4885926187141
499995700,-47.3832260915627
499995800,-47.2801033874301
499995900,-47.181748701283
499996000,-47.0863182871978
499996100,-46.9935113992633
499996200,-46.9034582938649
499996300,-46.8153673348864
499996400,-46.7295750016739
499996500,-46.6461586271702
499996600,-46.5644755627057
499996700,-46.4856571946499
499996800,-46.4094603291109
499996900,-46.3356581280489
499997000,-46.2630092535696
499997100,-46.1947743440184
499997200,-46.1287079223726
499997300,-46.0647547699321
499997400,-46.0037057087153
499997500,-45.9452019971524
499997600,-45.8893958660222
499997700,-45.8356248300394
499997800,-45.7842307962196
499997900,-45.735082404435
499998000,-45.6881030631919
499998100,-45.6437637806252
499998200,-45.6019145324609
499998300,-45.5619130500729
499998400,-45.5242485239209
499998500,-45.488674470533
499998600,-45.4549681184481
499998700,-45.4238462532811
499998800,-45.3951230404979
499998900,-45.369210155183
499999000,-45.3461264065428
499999100,-45.325946235337
499999200,-45.3087649550496
499999300,-45.2943754417959
499999400,-45.2821362307536
499999500,-45.2722366852663
499999600,-45.2643545273636
499999700,-45.2584516512913
499999800,-45.2547550755003
499999900,-45.2526450683083
500000000,-45.2527036404708
500000100,-45.2550822444374
500000200,-45.2601370559128
500000300,-45.2683968062116
500000400,-45.279239358804
500000500,-45.2924195865016
500000600,-45.3078650566965
500000700,-45.3253851141297
500000800,-45.3454330535296
500000900,-45.3675188150236
500001000,-45.3919609445872
500001100,-45.4191930336436
500001200,-45.4490283184536
500001300,-45.4817308731994
500001400,-45.516716099414
500001500,-45.5542309125295
500001600,-45.5944054423878
500001700,-45.6369360718194
500001800,-45.6818438415342
500001900,-45.7284287437415
500002000,-45.777238430882
500002100,-45.8276693097362
500002200,-45.8807783268254
500002300,-45.9363382613188
500002400,-45.9945937827673
500002500,-46.055585541859
500002600,-46.1190485497882
500002700,-46.1854550624186
500002800,-46.2528631093528
500002900,-46.3235685147577
500003000,-46.3975972175495
500003100,-46.4736055118658
500003200,-46.5517444479591
500003300,-46.6324099135319
500003400,-46.7159971240047
500003500,-46.8019406361704
500003600,-46.8911105563065
500003700,-46.9826954793185
500003800,-47.0762053960155
500003900,-47.1714289026092
500004000,-47.2683279752868
500004100,-47.3668656881805
500004200,-47.4694778410455
500004300,-47.5742633505999
500004400,-47.681782645233
500004500,-47.7916375991003
500004600,-47.9039239890482
500004700,-48.0185119649048
500004800,-48.1362141995819
500004900,-48.2569987975312
500005000,-48.3803721384417
500005100,-48.5092179951098
500005200,-48.6392452566552
500005300,-48.7699996444368
500005400,-48.9022425620415
500005500,-49.0373363714041
500005600,-49.1757280183163
500005700,-49.3145106590646
500005800,-49.4615714559508
500005900,-49.6086921564472
500006000,-49.7568489930186
500006100,-49.9065919953771
500006200,-50.0585885925514
500006300,-50.2125927615847
500006400,-50.3676507789708
500006500,-50.5289575748947
500006600,-50.69229745122
500006700,-50.8587801079285
500006800,-51.0292832633152
500006900,-51.2023029955628
500007000,-51.3757504681448
500007100,-51.5568014486564
500007200,-51.7404006040822
500007300,-51.9262229970563
500007400,-52.1140253001364
500007500,-52.2992038697602
500007600,-52.4895569208132
500007700,-52.6819895341519
500007800,-52.8787548683243
500007900,-53.0821537527917
500008000,-53.2879303940305
500008100,-53.4965302310797
500008200,-53.7071228765933
500008300,-53.9163343045584
500008400,-54.1258948160644
500008500,-54.333860514215
500008600,-54.549003766133
500008700,-54.7697240401727
500008800,-54.9970096140419
500008900,-55.2295934758544
500009000,-55.4695757844932
500009100,-55.7166162420162
500009200,-55.9589190538208
500009300,-56.1974783508251
500009400,-56.4336791495829
500009500,-56.6786309415447
500009600,-56.9252783475003
500009700,-57.174111503114
500009800,-57.4214785397688
500009900,-57.678921192179
500010000,-57.940658903134
500010100,-58.2054124848145
500010200,-58.4762338900207
500010300,-58.754996447886
500010400,-59.0329573398053
500010500,-59.3094452238505
500010600,-59.5907394255724
500010700,-59.8728507653942
500010800,-60.1547425428987
500010900,-60.4381719402707
500011000,-60.7349005396307
500011100,-61.0341362894145
500011200,-61.3282859033126
500011300,-61.6304937827265
500011400,-61.9332481310388
500011500,-62.2394918305659
500011600,-62.5576240334215
500011700,-62.8870245284944
500011800,-63.208266102992
500011900,-63.5166047112595
500012000,-63.83073665856
500012100,-64.1537845920084
500012200,-64.4949669930577
500012300,-64.8535457668559
500012400,-65.2032884061047
500012500,-65.5474060869346
500012600,-65.9018655242845
500012700,-66.2552339921822
500012800,-66.6050115870494
500012900,-66.9530215833238
500013000,-67.2930592746469
500013100,-67.64926805756
500013200,-68.0249365154454
500013300,-68.4107336071016
500013400,-68.8051110707469
500013500,-69.1940442695293
500013600,-69.581776088947
500013700,-69.9861247113382
500013800,-70.3978259274689
500013900,-70.8071985317027
500014000,-71.1710709834127
500014100,-71.5034542853789
500014200,-71.8739231532755
500014300,-72.3260965153025
500014400,-72.8262992712189
500014500,-73.2861020939025
500014600,-73.6788828158128
500014700,-74.0612479262687
500014800,-74.493568706964
500014900,-74.9807032595761
500015000,-75.4688983780967
500015100,-75.9017682190141
500015200,-76.2781717038797
500015300,-76.6841731586457
500015400,-77.1813878962224
500015500,-77.7129941198872
500015600,-78.1985086685033
500015700,-78.6650185960605
500015800,-79.165525995514
500015900,-79.6517186352663
500016000,-80.0497339528027
500016100,-80.4527307317009
500016200,-80.9993727743196
500016300,-81.6432062131061
500016400,-82.222486991133
500016500,-82.6598190614849
500016600,-83.0437776919685
500016700,-83.5600703875475
500016800,-84.1796901054274
500016900,-84.7575392125974
500017000,-85.2477888463177
500017100,-85.774052107161
500017200,-86.327265313818
500017300,-86.7461790218941
500017400,-87.1798743215575
500017500,-87.8966554740246
500017600,-88.750034118733
500017700,-89.2416173435279
500017800,-89.4480192905242
500017900,-89.8814888750162
500018000,-90.6388333793041
500018100,-91.3747313437801
500018200,-91.8445702024619
500018300,-92.2753219129093
500018400,-92.7098639146553
500018500,-93.1623269172701
500018600,-93.7904102104052
500018700,-94.4951667960724
500018800,-94.6913565982534
500018900,-94.9081675935534
500019000,-95.8667851146246
500019100,-96.8034446790112
500019200,-96.7458889886989
500019300,-96.8485329617386
500019400,-97.8135098652494
500019500,-98.2684400034854
500019600,-97.9116858184684
500019700,-97.9585068365376
500019800,-98.3119485038233
500019900,-98.3247308628985
500020000,-98.3170377230158
500020100,-98.5413145722169
500020200,-98.7899402361099
500020300,-98.6557266956097
500020400,-98.4519048079897
500020500,-98.4231213420904
500020600,-98.5335850440511
500020700,-98.7626145345656
500020800,-99.0938712418858
500020900,-99.3153318139278
500021000,-99.1621694069995
500021100,-99.0349052463693
500021200,-99.2527478703894
500021300,-99.5898542594401
500021400,-99.6464143799566
500021500,-99.5141732196429
500021600,-99.4472667486112
500021700,-99.4331289479049
500021800,-99.3227378154322
500021900,-99.1471503912857
500022000,-99.0442593662062
500022100,-99.0042438237346
500022200,-98.9403180020496
500022300,-98.8575521557323
500022400,-98.7475543892573
500022500,-98.5984994007217
500022600,-98.4573987083989
500022700,-98.335280831982
500022800,-98.2651086654142
500022900,-98.3216219796188
500023000,-98.5008706855944
500023100,-98.7107964933776
500023200,-98.9111051335697
500023300,-99.0946665581128
500023400,-99.3249809391061
500023500,-99.6929214157374
500023600,-100.231432912143
500023700,-100.862680061919
500023800,-101.445007800441
500023900,-101.726366012039
500024000,-101.602908803988
500024100,-101.172991535485
500024200,-100.631120630891
500024300,-100.075752321555
500024400,-99.5440976361259
500024500,-99.1106054012049
500024600,-98.8538324833034
500024700,-98.8051437150274
500024800,-98.9080973886621
500024900,-99.0361775766835
500025000,-99.0631893633367
500025100,-98.9533285322067
500025200,-98.77225387771
500025300,-98.5575813650216
500025400,-98.3771757823586
500025500,-98.294342666538
500025600,-98.3551475985675
500025700,-98.5160677354129
500025800,-98.7409632732605
500025900,-99.0017015628959
500026000,-99.282751418734
500026100,-99.5245708983953
500026200,-99.6698821222166
500026300,-99.6808713424775
500026400,-99.6124060914991
500026500,-99.5045065051445
500026600,-99.3024787762015
500026700,-99.0577169044754
500026800,-98.8736817234441
500026900,-98.8651758090264
500027000,-99.0344583545805
500027100,-99.2308134926193
500027200,-99.234208169411
500027300,-99.0039913353638
500027400,-98.7369326461999
500027500,-98.6365108548304
500027600,-98.7765418091257
500027700,-99.1000816348323
500027800,-99.5182746930058
500027900,-99.9470479195809
500028000,-100.394351850925
500028100,-100.760296936832
500028200,-100.872367962429
500028300,-100.630066589467
500028400,-100.128790270493
500028500,-99.6476926210839
500028600,-99.3865213522334
500028700,-99.4087226236968
500028800,-99.6080042650205
500028900,-99.7917381096862
500029000,-99.8090330105557
500029100,-99.6952485191801
500029200,-99.5760762656941
500029300,-99.5091383100334
500029400,-99.4125663309713
500029500,-99.163094054778
500029600,-98.8370288467488
500029700,-98.5994929827634
500029800,-98.5805063422606
500029900,-98.7810250951835
500030000,-99.0481368628239
500030100,-99.2106231046731
500030200,-99.2374604224479
500030300,-99.215402535899
500030400,-99.1864039183774
500030500,-99.1795425474525
500030600,-99.1966682286611
500030700,-99.2684693191475
500030800,-99.4334947777193
500030900,-99.7342284027783
500031000,-100.085701618755
500031100,-100.267568964516
500031200,-100.103392109474
500031300,-99.7571893985201
500031400,-99.5552587941756
500031500,-99.655632126927
500031600,-99.8971494069293
500031700,-100.055813646455
500031800,-100.064438673041
500031900,-100.013495325744
500032000,-99.9578047340336
500032100,-99.8227132401353
500032200,-99.6535629203758
500032300,-99.5487404667211
500032400,-99.5993133202217
500032500,-99.7542717034612
500032600,-99.8998170905372
500032700,-99.9440198861305
500032800,-99.8313350782245
500032900,-99.5241803142952
500033000,-99.031058549697
500033100,-98.5360820531338
500033200,-98.2376379452058
500033300,-98.2148369129213
500033400,-98.4094290914425
500033500,-98.652937691238
500033600,-98.7486992046642
500033700,-98.7051027512832
500033800,-98.6915658707388
500033900,-98.8483218759873
500034000,-99.1180255696357
500034100,-99.330023395856
500034200,-99.350324356455
500034300,-99.2383714501474
500034400,-99.1166844620999
500034500,-99.034126285873
500034600,-98.9802228695899
500034700,-98.9660379452276
500034800,-98.9864040448427
500034900,-99.0621339922806
500035000,-99.2466461593986
500035100,-99.5192551959614
500035200,-99.7968998938622
500035300,-99.9489254953565
500035400,-99.9528958629332
500035500,-99.8860424797741
500035600,-99.80830580433
500035700,-99.6506766817094
500035800,-99.3448606072617
500035900,-98.9204573933448
500036000,-98.5308111284032
500036100,-98.3041077597339
500036200,-98.2811569513154
500036300,-98.4064950090804
500036400,-98.5867872975653
500036500,-98.7416500860451
500036600,-98.8120972759479
500036700,-98.8167079279716
500036800,-98.7843502836039
500036900,-98.6899067803768
500037000,-98.4980663466767
500037100,-98.2696631800849
500037200,-98.1798742635608
500037300,-98.3751261767378
500037400,-98.8833819624932
500037500,-99.518534670637
500037600,-99.9283866484713
500037700,-99.8370643840013
500037800,-99.3195290055172
500037900,-98.7608166140227
500038000,-98.4738144455554
500038100,-98.5654661981133
500038200,-98.976598807064
500038300,-99.5434231413958
500038400,-100.086646627208
500038500,-100.486787702393
500038600,-100.740286308469
500038700,-100.898126858813
500038800,-100.939089371248
500038900,-100.821829314048
500039000,-100.564129898681
500039100,-100.297013424511
500039200,-100.128610111862
500039300,-100.021577820318
500039400,-99.875255142542
500039500,-99.6672977576418
500039600,-99.4868184601953
500039700,-99.4137390006078
500039800,-99.412107229865
500039900,-99.3282290195494
500040000,-99.1085900014225
500040100,-98.8576463856649
500040200,-98.7050731672357
500040300,-98.7295925275168
500040400,-98.9198691706139
500040500,-99.1825150730677
500040600,-99.3690382367708
500040700,-99.3723626006113
500040800,-99.2118354153437
500040900,-98.9915854470002
500041000,-98.8083182864736
500041100,-98.6746703443091
500041200,-98.5861731662693
500041300,-98.5478676346032
500041400,-98.5980119193883
500041500,-98.7337176739272
500041600,-98.9291095112146
500041700,-99.1076364829016
500041800,-99.2102708527091
500041900,-99.2061822945676
500042000,-99.1181573496735
500042100,-99.0158809144381
500042200,-98.9822905219292
500042300,-99.0243397578967
500042400,-99.1078910433046
500042500,-99.1942416791512
500042600,-99.3238403304944
500042700,-99.5603959896288
500042800,-99.9007604975825
500042900,-100.186025640674
500043000,-100.307183144658
500043100,-100.266850213863
500043200,-100.197647286018
500043300,-100.186832117057
500043400,-100.224965433436
500043500,-100.222528520827
500043600,-100.143892128604
500043700,-99.9277049589065
500043800,-99.5650060539686
500043900,-99.1209803710603
500044000,-98.7568129289785
500044100,-98.6197452361272
500044200,-98.6843739544676
500044300,-98.7881097288237
500044400,-98.796446616795
500044500,-98.7304010150702
500044600,-98.6954674890766
500044700,-98.7904534601156
500044800,-98.9995626333846
500044900,-99.2180456888245
500045000,-99.3525510003396
500045100,-99.412050034369
500045200,-99.4650866551462
500045300,-99.5527760800836
500045400,-99.5891340761481
500045500,-99.5020975485022
500045600,-99.2599167079467
500045700,-98.9172826214682
500045800,-98.5778083579196
500045900,-98.3307349761213
500046000,-98.2325097413987
500046100,-98.268219685614
500046200,-98.3935525516087
500046300,-98.5647956969357
500046400,-98.7318895303361
500046500,-98.8864978602984
500046600,-99.0651534737941
500046700,-99.2947945557095
500046800,-99.5572030044141
500046900,-99.7850553916419
500047000,-99.8767337029581
500047100,-99.828066619276
500047200,-99.7644928696381
500047300,-99.8133880489213
500047400,-99.9205186155771
500047500,-99.9189323725898
500047600,-99.7091207177685
500047700,-99.3884418389308
500047800,-99.1542161600889
500047900,-99.1022681675794
500048000,-99.2485053731882
500048100,-99.5196913583905
500048200,-99.8104665065769
500048300,-100.09219352048
500048400,-100.373705360472
500048500,-100.572591120808
500048600,-100.519443089758
500048700,-100.183225785451
500048800,-99.7039767107686
500048900,-99.2519003021007
500049000,-98.8989119937027
500049100,-98.60207077263
500049200,-98.3765561282671
500049300,-98.2845831270549
500049400,-98.3794460239162
500049500,-98.6193634454357
500049600,-98.8187704170557
500049700,-98.8311472417475
500049800,-98.6541190463759
500049900,-98.4535788375749
500050000,-98.3679870033498
