Trace
Swept SA
A.14.62,N9000A
494280000,-86.1742535903718
494300000,-86.3065331172947
494320000,-86.6045087374546
494340000,-86.164369134139
494360000,-86.5656960607019
494380000,-87.2657387085197
494400000,-86.1918865881926
494420000,-85.8352267228267
494440000,-85.7454136663089
494460000,-86.6855470550001
494480000,-86.5787535704766
494500000,-86.7191483401854
494520000,-86.7296002524219
494540000,-86.9367280845706
494560000,-86.5114391842427
494580000,-85.9518090967931
494600000,-85.7793709786571
494620000,-86.2570263941575
494640000,-86.552281254929
494660000,-87.4468063656024
494680000,-87.034349467302
494700000,-86.6333344919134
494720000,-85.5713276724617
494740000,-86.5027046540003
494760000,-86.5358738205414
494780000,-86.8739446474608
494800000,-86.8702921083997
494820000,-86.0221849109136
494840000,-86.5284919142111
494860000,-86.9115061880768
494880000,-87.8467016547038
494900000,-87.1429851231129
494920000,-86.362796633912
494940000,-86.7960798747861
494960000,-86.9751711181656
494980000,-86.6932349699464
495000000,-85.9024996172998
495020000,-86.598167026423
495040000,-86.0531785520744
495060000,-86.9909613047356
495080000,-87.0890821686845
495100000,-86.68818612087
495120000,-86.7505692697725
495140000,-86.3158821962608
495160000,-86.9402967053054
495180000,-86.7923758305156
495200000,-85.9568876326765
495220000,-86.4350149161039
495240000,-86.6531480395408
495260000,-87.4247418162089
495280000,-87.0866200119353
495300000,-86.6702251112696
495320000,-85.7865834108067
495340000,-86.5733950729924
495360000,-86.9012450843956
495380000,-86.5170042863379
495400000,-86.5081243092477
495420000,-86.8503315298981
495440000,-86.3966273608699
495460000,-86.3987226707131
495480000,-86.3222405372181
495500000,-86.4765835214727
495520000,-86.380190178335
495540000,-86.9743333798746
495560000,-86.8400681825133
495580000,-87.0480514400705
495600000,-86.4843013698877
495620000,-86.72288154471
495640000,-87.0988791526038
495660000,-86.7051540995196
495680000,-86.2782694041431
495700000,-87.0882539474294
495720000,-87.3674584413568
495740000,-86.7781291342846
495760000,-86.0474762011764
495780000,-86.3204441760459
495800000,-86.3240271818349
495820000,-87.2915951340294
495840000,-86.7211677015971
495860000,-86.6559362005122
495880000,-86.9415809944125
495900000,-87.3992039293047
495920000,-87.7272503770078
495940000,-86.7698898439789
495960000,-87.0951261592237
495980000,-86.3706780543676
496000000,-86.6733946518424
496020000,-87.0675853134899
496040000,-86.9803251403259
496060000,-87.1413510692479
496080000,-85.9199667727739
496100000,-86.8665568384534
496120000,-86.9189058579595
496140000,-87.21145208182
496160000,-86.784368196236
496180000,-86.2959159375947
496200000,-86.3364759117585
496220000,-86.5285726110178
496240000,-86.7832965520519
496260000,-86.4161719898535
496280000,-86.8740438009136
496300000,-86.5489224189614
496320000,-85.6088150142968
496340000,-86.5529536768152
496360000,-86.6617820378794
496380000,-86.3487141973174
496400000,-86.6352950819847
496420000,-86.737942174873
496440000,-87.1249932523837
496460000,-86.7739530042477
496480000,-86.3160722945341
496500000,-86.981875175622
496520000,-87.2212213696295
496540000,-86.826466160781
496560000,-87.0867643449401
496580000,-86.606024990776
496600000,-87.0480517315914
496620000,-85.9508345010685
496640000,-86.9547312298607
496660000,-87.2026392771579
496680000,-86.7398759080795
496700000,-85.9868032691984
496720000,-85.3878518577045
496740000,-86.6404749471781
496760000,-86.6957441027115
496780000,-85.6920328189571
496800000,-85.7032055670328
496820000,-86.8248984716708
496840000,-86.2904708811525
496860000,-86.7159876857721
496880000,-86.6016130105694
496900000,-86.3680423464201
496920000,-86.2204507100011
496940000,-86.7715524340845
496960000,-85.7748000656548
496980000,-85.9683622792256
497000000,-87.1169918447865
497020000,-86.2811461988553
497040000,-87.1596231094906
497060000,-86.4708653944774
497080000,-86.4460301313345
497100000,-86.3466980260974
497120000,-87.2391224160923
497140000,-86.554084544542
497160000,-87.090622076992
497180000,-86.7308807089735
497200000,-86.9855644675281
497220000,-86.8303033567464
497240000,-87.0490109597206
497260000,-86.9673635877783
497280000,-86.5945348771604
497300000,-86.037564556763
497320000,-86.5755738462373
497340000,-86.7496507877445
497360000,-87.0689342117014
497380000,-87.2748975803583
497400000,-86.5095755968044
497420000,-86.6190118543996
497440000,-86.3428022097501
497460000,-86.4791308782688
497480000,-86.9367406673617
497500000,-86.3356094961139
497520000,-87.3910030197325
497540000,-87.0086937143759
497560000,-86.8099284647474
497580000,-86.431932363618
497600000,-86.3301682285256
497620000,-87.149473960491
497640000,-86.357075351861
497660000,-86.5835889626893
497680000,-86.3132211790427
497700000,-86.7740984304504
497720000,-86.8533113958864
497740000,-86.0042448681512
497760000,-86.3753592662425
497780000,-86.1610199153166
497800000,-85.9679967079721
497820000,-86.1173658110679
497840000,-86.8379226899929
497860000,-86.7782648450204
497880000,-86.1891149520312
497900000,-86.7545269939387
497920000,-86.9651351551883
497940000,-86.2456415324493
497960000,-86.0660395576051
497980000,-86.5326654035347
498000000,-86.5665998610478
498020000,-86.3224739970361
498040000,-86.1648560329398
498060000,-86.8847259360685
498080000,-86.3991583581757
498100000,-86.0443697518836
498120000,-86.8653733977078
498140000,-86.5370061822047
498160000,-87.2433677074613
498180000,-87.3704396461325
498200000,-87.0254945186379
498220000,-86.2994892863711
498240000,-86.0561358399825
498260000,-85.7319334205331
498280000,-86.289512092386
498300000,-86.5143413095588
498320000,-87.015065797741
498340000,-86.6473697326528
498360000,-85.4710101820227
498380000,-86.2761182114616
498400000,-86.1591787363986
498420000,-87.2193767155912
498440000,-87.2519408903234
498460000,-86.2442248316516
498480000,-86.489531826014
498500000,-86.3150293642153
498520000,-86.4089831864858
498540000,-87.1502999875655
498560000,-86.9289566510276
498580000,-86.4383470292168
498600000,-86.3671979956482
498620000,-86.3779088673796
498640000,-85.8396806198411
498660000,-86.8389666759701
498680000,-86.9239557668365
498700000,-86.7294756854598
498720000,-85.8064122493959
498740000,-86.8452841977514
498760000,-86.8314059335798
498780000,-85.8420800853668
498800000,-86.3014094158204
498820000,-86.737599803604
498840000,-86.8737326290628
498860000,-86.7417694360591
498880000,-86.2466306726368
498900000,-85.963856232373
498920000,-86.1646730657628
498940000,-86.2555394835618
498960000,-85.6535810908017
498980000,-85.8268014182981
499000000,-85.8134377532342
499020000,-86.4245520040763
499040000,-85.4721181634811
499060000,-85.0143894807528
499080000,-85.2364520072431
499100000,-85.8271989373046
499120000,-87.0844492916833
499140000,-85.8419313330281
499160000,-85.5131837429086
499180000,-85.2649129458782
499200000,-84.9911556763607
499220000,-84.9093234901106
499240000,-85.9243108572619
499260000,-85.9531275585699
499280000,-86.4869006521514
499300000,-85.7868557444704
499320000,-85.186032260759
499340000,-86.0927882087224
499360000,-85.648551458839
499380000,-86.002041377159
499400000,-87.1663197534322
499420000,-87.4499414189189
499440000,-86.5645464408519
499460000,-86.9478354666452
499480000,-85.2619995516909
499500000,-86.7882800376848
499520000,-87.0227608225872
499540000,-86.6378262297419
499560000,-85.8876423806508
499580000,-86.6868848609732
499600000,-85.7655232756265
499620000,-86.6215662556178
499640000,-84.4312744000717
499660000,-80.7089287656163
499680000,-75.3218391667261
499700000,-69.9627170512818
499720000,-64.8963098990163
499740000,-60.3148709559774
499760000,-56.2257879613998
499780000,-52.5540573549197
499800000,-49.2809197481584
499820000,-46.4160432374977
499840000,-43.895582236313
499860000,-41.7092735027916
499880000,-39.8640996130009
499900000,-38.3521923727756
499920000,-37.1159245016367
499940000,-36.197990893112
499960000,-35.5950739292582
499980000,-35.3020945176307
500000000,-35.2794474324948
500020000,-35.518229405193
500040000,-36.0635002772818
500060000,-36.913098904162
500080000,-38.0926440185281
500100000,-39.5429516889744
500120000,-41.342780521362
500140000,-43.4500737374713
500160000,-45.9131942038246
500180000,-48.7107076657497
500200000,-51.9028663241282
500220000,-55.5115612939493
500240000,-59.522653955612
500260000,-63.9984876678152
500280000,-68.9849703949794
500300000,-74.3872070097584
500320000,-79.6188400554233
500340000,-84.4248172383191
500360000,-85.9196958338315
500380000,-86.6631892011818
500400000,-87.0829534877144
500420000,-86.0746387919665
500440000,-85.8368663339128
500460000,-86.5197265825007
500480000,-86.804958825144
500500000,-86.5139479079272
500520000,-86.4224893101854
500540000,-86.7605369610804
500560000,-86.7612642405311
500580000,-85.8581306208733
500600000,-86.2568351689438
500620000,-85.9241243253223
500640000,-86.8241991337694
500660000,-85.7008143505888
500680000,-86.5117731998297
500700000,-86.4007928181263
500720000,-85.9584961113712
500740000,-86.0827413696271
500760000,-85.7717895098182
500780000,-84.9307671263107
500800000,-85.9494925664521
500820000,-86.4353084603985
500840000,-85.7431364320263
500860000,-85.8942175641747
500880000,-85.75498601905
500900000,-86.0303958977442
500920000,-86.0009564470079
500940000,-86.0816808966909
500960000,-86.5202548002363
500980000,-85.9897464538138
501000000,-85.4997217362973
501020000,-85.6944882461373
501040000,-85.8355624262023
501060000,-86.0758157055349
501080000,-86.8307650639778
501100000,-85.6889197868321
501120000,-86.5202662849472
501140000,-86.0331327873163
501160000,-85.8300604582663
501180000,-87.4876033865394
501200000,-87.4601320247139
501220000,-85.8882622066039
501240000,-86.5766154138836
501260000,-86.7674101639354
501280000,-86.3347391271053
501300000,-86.1707148454337
501320000,-85.5766778521427
501340000,-86.6562111804703
501360000,-87.1191848817133
501380000,-86.7194764029325
501400000,-86.1087147187402
501420000,-86.184046658137
501440000,-86.6733722733736
501460000,-86.157875118149
501480000,-86.2197275156521
501500000,-86.9114729217053
501520000,-86.7624236489013
501540000,-86.4402267590125
501560000,-86.6686888671827
501580000,-87.5310513971823
501600000,-86.2883635926959
501620000,-87.1843493071112
501640000,-86.7202691595973
501660000,-86.4657279748235
501680000,-86.2120465810037
501700000,-86.530925515957
501720000,-86.7945279648837
501740000,-86.3232887157458
501760000,-86.005518246844
501780000,-86.2383690851762
501800000,-86.1632786918605
501820000,-86.3658604196501
501840000,-86.9508040375945
501860000,-87.0950267877278
501880000,-86.2980133234938
501900000,-86.4323640637879
501920000,-87.020942766303
501940000,-86.3824296969363
501960000,-86.1273025038358
501980000,-85.9473117844133
502000000,-86.3868290625232
502020000,-86.3069909590987
502040000,-86.2023067852182
502060000,-85.5293453650019
502080000,-87.1342490894349
502100000,-86.7016973905041
502120000,-86.1557514233395
502140000,-86.1174775749985
502160000,-85.9596307285767
502180000,-86.3483121200376
502200000,-87.0207315111098
502220000,-86.9909759628503
502240000,-86.9083054067575
502260000,-85.9760095996589
502280000,-87.2139336359354
502300000,-86.543594148404
502320000,-85.8645742811592
502340000,-85.8911004552266
502360000,-86.5578342352224
502380000,-87.2986371462036
502400000,-87.1476120047302
502420000,-86.9832216179505
502440000,-86.4754233595437
502460000,-86.7422344109559
502480000,-86.6246831408642
502500000,-87.0235852447753
502520000,-86.6432253742394
502540000,-85.5668118447959
502560000,-86.3325357542344
502580000,-86.4258774430942
502600000,-86.0672187511279
502620000,-86.6550098964837
502640000,-87.0165121648353
502660000,-86.7125101834266
502680000,-86.9066955038602
502700000,-86.5062361830881
502720000,-85.6352968352938
502740000,-87.0030253423394
502760000,-85.6513891881741
502780000,-86.559841646584
502800000,-86.1358139333098
502820000,-86.7185892988179
502840000,-86.6418997840246
502860000,-86.4070511140905
502880000,-86.6390162466118
502900000,-86.4364685773886
502920000,-87.0396417817542
502940000,-86.5169140569166
502960000,-86.247146560904
502980000,-85.9570151095633
503000000,-86.3546929177061
503020000,-86.8599515980014
503040000,-85.7010814495636
503060000,-87.1351201685913
503080000,-86.5917073876612
503100000,-87.4501015906007
503120000,-86.2790499137418
503140000,-86.6745450610661
503160000,-86.8982196438043
503180000,-86.3481562465961
503200000,-86.2526571737022
503220000,-86.3859225373216
503240000,-87.1363065988397
503260000,-85.9636367075231
503280000,-87.7760968318977
503300000,-86.8128450072736
503320000,-85.886245133347
503340000,-86.5419575060146
503360000,-86.5724390047865
503380000,-85.9425992981759
503400000,-86.3510171908434
503420000,-86.7168777058359
503440000,-86.6387284836368
503460000,-86.7029902916103
503480000,-86.9861305061529
503500000,-86.3535722060978
503520000,-86.6320853058026
503540000,-86.2514633242501
503560000,-86.0010410570418
503580000,-87.1088396028867
503600000,-87.4180846990805
503620000,-86.9252526221895
503640000,-86.8775875892082
503660000,-86.183371401441
503680000,-86.7565685255944
503700000,-86.4259750418199
503720000,-86.148506894744
503740000,-86.9240457354167
503760000,-86.9619718394468
503780000,-86.5654494782689
503800000,-86.2361834868501
503820000,-86.6068767432934
503840000,-86.6591062566549
503860000,-86.3767195744451
503880000,-86.2660355936914
503900000,-87.0533339969598
503920000,-87.1450883389006
503940000,-86.5821139892319
503960000,-86.300450182505
503980000,-86.6233427595157
504000000,-86.9228689020279
504020000,-86.4523357207645
504040000,-85.8456489613412
504060000,-86.7877842794869
504080000,-87.0071089369279
504100000,-86.7907161248284
504120000,-86.9428338298824
504140000,-87.118157906
504160000,-86.6811011293557
504180000,-86.5903392474943
504200000,-86.7435041259156
504220000,-86.4398916662834
504240000,-86.811992624766
504260000,-86.6556695057575
504280000,-87.139471807314
504300000,-85.9384472692774
504320000,-86.2601187637543
504340000,-86.3751453829925
504360000,-87.3200050963409
504380000,-85.7581716194268
504400000,-86.3890734470269
504420000,-85.9365245307457
504440000,-86.3819842499328
504460000,-86.3336625766739
504480000,-86.6526160516513
504500000,-86.4774192080773
504520000,-86.859412250332
504540000,-86.523436481844
504560000,-86.8182354129934
504580000,-86.1737181517359
504600000,-86.4885263124139
504620000,-86.863485117235
504640000,-86.8685602169956
504660000,-86.8906109299835
504680000,-86.9015760712776
504700000,-86.5627368247599
504720000,-87.041019986355
504740000,-85.9341856883922
504760000,-86.7680102726111
504780000,-86.4616150828655
504800000,-86.0086199211875
504820000,-86.9350543352395
504840000,-85.9621270896222
504860000,-86.219060076267
504880000,-86.1932336615904
504900000,-85.9891066777416
504920000,-86.7381021883546
504940000,-86.8312021280518
504960000,-85.9558910042119
504980000,-86.4407163586287
505000000,-86.8015564154277
505020000,-86.1014197327255
505040000,-86.2104903669991
505060000,-86.7571703592126
505080000,-86.4146080703405
505100000,-86.463119356706
505120000,-86.8941356317777
505140000,-87.1390559199773
505160000,-86.7704991458892
505180000,-86.7617422834863
505200000,-86.3698816058456
505220000,-86.4350691035222
505240000,-86.4993726610085
505260000,-86.5736907395739
505280000,-86.6989336208597
505300000,-86.199756542388
505320000,-86.2932828669093
505340000,-86.5563563042397
505360000,-86.0572398562955
505380000,-86.1899935822829
505400000,-86.142041424113
505420000,-86.4853083766375
505440000,-87.1279705347854
505460000,-86.3923409992161
505480000,-86.9979509916236
505500000,-87.072049213198
505520000,-86.4369646918374
505540000,-87.2225688389551
505560000,-86.6295667964227
505580000,-86.7301569205083
505600000,-86.685939320742
505620000,-87.1809796606885
505640000,-86.4931791463026
505660000,-86.3779352346133
505680000,-86.2878199371505
505700000,-86.2878536993902
505720000,-86.7917586000634
505740000,-86.9017267765521
505760000,-85.450181470421
505780000,-86.5165401236963
505800000,-86.8477368820191
505820000,-86.7172084628861
505840000,-87.1027547746454
505860000,-86.7500781487567
505880000,-86.905766457419
505900000,-87.1500198183195
505920000,-86.2150256030058
505940000,-86.196599638744
505960000,-86.2033909431729
505980000,-86.9468105710114
506000000,-86.719681519828
506020000,-86.6927195780987
506040000,-86.6717151928745
506060000,-86.708737877214
506080000,-86.2528775371492
506100000,-86.4527858390613
506120000,-86.9900331990956
506140000,-87.4102505293815
506160000,-86.3950076708581
506180000,-85.9815047407127
506200000,-86.8789567628027
506220000,-86.8310253476214
506240000,-86.5348363329865
506260000,-86.3150209798298
506280000,-87.1477617973007
506300000,-87.1351427127473
506320000,-86.5296561253841
506340000,-85.7456101745863
506360000,-86.0258066114249
506380000,-86.1424402379482
506400000,-86.3443451079246
506420000,-87.1329203846581
506440000,-87.3244256439399
506460000,-86.2643046126575
506480000,-86.5719870223029
506500000,-86.778323060549
506520000,-86.3717284949783
506540000,-86.6180808588043
506560000,-86.9781765688774
506580000,-86.7175301152253
506600000,-86.0084333913542
506620000,-86.1350168537867
506640000,-87.1422489718822
506660000,-86.9795687444941
506680000,-86.8148080490035
506700000,-86.8868687708082
506720000,-86.1547449129741
506740000,-85.7163181698005
506760000,-87.2740928033713
506780000,-86.5024014544042
506800000,-86.9468205873289
506820000,-87.0973202786461
506840000,-87.0247361359805
506860000,-86.7719746797506
506880000,-86.9485910689952
506900000,-86.7636627250132
506920000,-86.2221135878603
506940000,-86.6549183999933
506960000,-86.5637162558818
506980000,-87.4495709218816
507000000,-86.6833979313116
507020000,-85.4357141151537
507040000,-85.7590642710047
507060000,-85.6622769507184
507080000,-86.7136256023951
507100000,-86.5142838687792
507120000,-85.9047401829228
507140000,-86.4422580178294
507160000,-87.3891753792517
507180000,-86.7799830461583
507200000,-86.9989558415961
507220000,-86.6208933558402
507240000,-86.1391015841986
507260000,-85.9720547836944
507280000,-86.5866831288834
507300000,-87.1706409926968
507320000,-87.2457546818838
507340000,-86.7737442863763
507360000,-86.4738405932311
507380000,-86.2053151761055
507400000,-86.8773083732477
507420000,-86.1464766276804
507440000,-86.6765746850456
507460000,-85.6377211102615
507480000,-87.0349481090672
507500000,-86.8144624602949
507520000,-86.6519284602045
507540000,-86.7500275314277
507560000,-86.3923034677554
507580000,-86.7096168730465
507600000,-86.4131625604685
507620000,-86.4649635870973
507640000,-86.4418367433292
507660000,-86.2562723147001
507680000,-85.8833248494676
507700000,-87.2214106825945
507720000,-86.0830928786472
507740000,-86.0981281974678
507760000,-87.0777217950361
507780000,-86.3754555101633
507800000,-86.9573506470726
507820000,-86.6501836440426
507840000,-86.4772434700496
507860000,-86.4052813999269
507880000,-86.6685884875519
507900000,-86.8433398537971
507920000,-86.3762358589393
507940000,-85.9644954060056
507960000,-86.1039868224172
507980000,-87.0729485637075
508000000,-86.7678449421299
508020000,-86.961235697564
508040000,-87.0957479487052
508060000,-85.6478506213848
508080000,-86.9651111884693
508100000,-86.9901417630376
508120000,-86.4903050212876
508140000,-86.6480888816882
508160000,-86.3354839756231
508180000,-87.0035002054886
508200000,-87.3913978028598
508220000,-86.0643421703281
508240000,-86.0188144409191
508260000,-86.2644907649467
508280000,-86.9707000251678
508300000,-86.9792315136216
508320000,-86.5474654520063
508340000,-86.9640844561874
508360000,-86.0648014103957
508380000,-86.7600396593812
508400000,-86.5421952092813
508420000,-86.7051819226788
508440000,-85.8240693419101
508460000,-86.1298180868706
508480000,-86.3201007144676
508500000,-86.3930529055291
508520000,-86.4210824731557
508540000,-86.8142262570315
508560000,-86.9477294891073
508580000,-87.5599606550821
508600000,-86.3093239591299
508620000,-85.3969526964258
508640000,-86.7013713002241
508660000,-86.9593070843926
508680000,-86.5238125134911
508700000,-87.647848956195
508720000,-86.2333397756616
508740000,-86.2486421650432
508760000,-87.1705380993049
508780000,-86.8863765625394
508800000,-86.4599111287653
508820000,-85.5601527572114
508840000,-86.219969420714
508860000,-86.5324471495722
508880000,-87.0096012498591
508900000,-87.3418589750869
508920000,-86.6227791631017
508940000,-86.4078543274424
508960000,-86.1682595599699
508980000,-86.4401845003639
509000000,-86.1192996741886
509020000,-87.2903496833863
509040000,-86.9030623119787
509060000,-86.6959689264476
509080000,-86.1858302724197
509100000,-85.8586691634655
509120000,-87.1618448698614
509140000,-86.7676253379109
509160000,-87.3304549197534
509180000,-86.0737331151278
509200000,-86.8569090665121
509220000,-86.9754540038274
509240000,-85.9659093922711
509260000,-86.6444678025472
509280000,-86.4106702095212
509300000,-87.4681792220806
509320000,-86.5974489040448
509340000,-86.6535857266917
509360000,-86.5615041255909
509380000,-87.3013092850222
509400000,-87.0640963595606
509420000,-87.1401187423137
509440000,-87.3030171415589
509460000,-86.7564323820606
509480000,-86.1188687612477
509500000,-87.4443814292075
509520000,-86.8012062813091
509540000,-86.9325460089567
509560000,-86.616436661871
509580000,-86.6944491257626
509600000,-86.4466334490123
509620000,-86.3320862991584
509640000,-86.3723636157809
509660000,-86.4863978497841
509680000,-86.5560748509741
509700000,-87.1390435999581
509720000,-86.0191044810736
509740000,-86.9879951088011
509760000,-86.8671092429625
509780000,-86.7965105057551
509800000,-86.6866561623554
509820000,-85.7072043836941
509840000,-86.6095658156086
509860000,-86.7067615774567
509880000,-87.483197398506
509900000,-86.4776282759423
509920000,-86.289635329867
509940000,-86.9345639241137
509960000,-86.8573042508905
509980000,-86.772578518817
510000000,-86.4266529752611
